county_site_id,parameter_code,date_local,arithmetic_mean,max_value
057-0002,88101,2002-12-22,16.000000,16.000000
057-0002,88101,2002-12-25,24.900000,24.900000
057-0002,88101,2002-12-28,7.100000,7.100000
057-0002,88101,2002-12-31,5.000000,5.000000
057-0002,88101,2003-01-03,26.200000,26.200000
057-0002,88101,2003-01-06,12.500000,12.500000
057-0002,88101,2003-01-09,29.600000,29.600000
057-0002,88101,2003-01-12,24.500000,24.500000
057-0002,88101,2003-01-15,16.500000,16.500000
057-0002,88101,2003-01-18,23.300000,23.300000
057-0002,88101,2003-01-21,23.300000,23.300000
057-0002,88101,2003-01-24,20.900000,20.900000
057-0002,88101,2003-01-27,7.500000,7.500000
057-0002,88101,2003-01-30,8.700000,8.700000
057-0002,88101,2003-02-02,1.600000,1.600000
057-0002,88101,2003-02-05,15.900000,15.900000
057-0002,88101,2003-02-08,17.800000,17.800000
057-0002,88101,2003-02-11,20.200000,20.200000
057-0002,88101,2003-02-14,17.900000,17.900000
057-0002,88101,2003-02-17,7.000000,7.000000
057-0002,88101,2003-02-20,9.200000,9.200000
057-0002,88101,2003-02-23,2.800000,2.800000
057-0002,88101,2003-02-26,19.800000,19.800000
057-0002,88101,2003-03-01,10.700000,10.700000
057-0002,88101,2003-03-04,3.000000,3.000000
057-0002,88101,2003-03-07,7.400000,7.400000
057-0002,88101,2003-03-10,6.000000,6.000000
057-0002,88101,2003-03-13,6.400000,6.400000
057-0002,88101,2003-03-16,4.400000,4.400000
057-0002,88101,2003-03-19,5.100000,5.100000
057-0002,88101,2003-03-22,5.200000,5.200000
057-0002,88101,2003-03-25,5.200000,5.200000
057-0002,88101,2003-03-28,6.700000,6.700000
057-0002,88101,2003-03-31,4.500000,4.500000
057-0002,88101,2003-04-03,5.200000,5.200000
057-0002,88101,2003-04-06,5.500000,5.500000
057-0002,88101,2003-04-09,8.000000,8.000000
057-0002,88101,2003-04-12,10.400000,10.400000
057-0002,88101,2003-04-15,4.000000,4.000000
057-0002,88101,2003-04-18,4.400000,4.400000
057-0002,88101,2003-04-21,6.100000,6.100000
057-0002,88101,2003-04-24,6.000000,6.000000
057-0002,88101,2003-04-27,4.600000,4.600000
057-0002,88101,2003-04-30,4.700000,4.700000
057-0002,88101,2003-05-03,5.800000,5.800000
057-0002,88101,2003-05-06,8.300000,8.300000
057-0002,88101,2003-05-09,2.800000,2.800000
057-0002,88101,2003-05-12,4.200000,4.200000
057-0002,88101,2003-05-15,6.200000,6.200000
057-0002,88101,2003-05-18,4.400000,4.400000
057-0002,88101,2003-05-21,6.700000,6.700000
057-0002,88101,2003-05-24,7.500000,7.500000
057-0002,88101,2003-05-27,7.900000,7.900000
057-0002,88101,2003-05-30,9.300000,9.300000
057-0002,88101,2003-06-02,10.700000,10.700000
057-0002,88101,2003-06-05,6.800000,6.800000
057-0002,88101,2003-06-08,6.600000,6.600000
057-0002,88101,2003-06-11,7.700000,7.700000
057-0002,88101,2003-06-14,8.700000,8.700000
057-0002,88101,2003-06-17,7.500000,7.500000
057-0002,88101,2003-06-20,4.700000,4.700000
057-0002,88101,2003-06-23,4.800000,4.800000
057-0002,88101,2003-06-26,6.200000,6.200000
057-0002,88101,2003-06-29,5.900000,5.900000
057-0002,88101,2003-07-02,10.600000,10.600000
057-0002,88101,2003-07-05,23.700000,23.700000
057-0002,88101,2003-07-08,9.500000,9.500000
057-0002,88101,2003-07-11,18.600000,18.600000
057-0002,88101,2003-07-17,11.000000,11.000000
057-0002,88101,2003-07-20,10.200000,10.200000
057-0002,88101,2003-07-23,11.600000,11.600000
057-0002,88101,2003-07-26,9.100000,9.100000
057-0002,88101,2003-07-29,8.300000,8.300000
057-0002,88101,2003-08-01,8.200000,8.200000
057-0002,88101,2003-08-04,5.900000,5.900000
057-0002,88101,2003-08-07,6.700000,6.700000
057-0002,88101,2003-08-10,7.400000,7.400000
057-0002,88101,2003-08-13,8.600000,8.600000
057-0002,88101,2003-08-16,6.000000,6.000000
057-0002,88101,2003-08-19,17.900000,17.900000
057-0002,88101,2003-08-22,5.400000,5.400000
057-0002,88101,2003-08-25,6.100000,6.100000
057-0002,88101,2003-08-28,5.900000,5.900000
057-0002,88101,2003-08-31,9.500000,9.500000
057-0002,88101,2003-09-03,6.800000,6.800000
057-0002,88101,2003-09-06,6.700000,6.700000
057-0002,88101,2003-09-09,4.900000,4.900000
057-0002,88101,2003-09-12,6.500000,6.500000
057-0002,88101,2003-09-15,6.700000,6.700000
057-0002,88101,2003-09-18,4.900000,4.900000
057-0002,88101,2003-09-21,5.000000,5.000000
057-0002,88101,2003-09-24,7.700000,7.700000
057-0002,88101,2003-09-27,7.400000,7.400000
057-0002,88101,2003-09-30,8.000000,8.000000
057-0002,88101,2003-10-03,5.700000,5.700000
057-0002,88101,2003-10-06,10.700000,10.700000
057-0002,88101,2003-10-09,13.900000,13.900000
057-0002,88101,2003-10-12,6.500000,6.500000
057-0002,88101,2003-10-15,10.300000,10.300000
057-0002,88101,2003-10-18,10.500000,10.500000
057-0002,88101,2003-10-21,11.600000,11.600000
057-0002,88101,2003-10-24,9.900000,9.900000
057-0002,88101,2003-10-27,12.400000,12.400000
057-0002,88101,2003-10-30,7.000000,7.000000
057-0002,88101,2003-11-02,25.000000,25.000000
057-0002,88101,2003-11-05,5.400000,5.400000
057-0002,88101,2003-11-08,17.900000,17.900000
057-0002,88101,2003-11-11,8.100000,8.100000
057-0002,88101,2003-11-20,6.100000,6.100000
057-0002,88101,2003-11-23,11.100000,11.100000
057-0002,88101,2003-11-26,8.800000,8.800000
057-0002,88101,2003-11-29,18.800000,18.800000
057-0002,88101,2003-12-02,27.300000,27.300000
057-0002,88101,2003-12-05,15.300000,15.300000
057-0002,88101,2003-12-08,4.400000,4.400000
057-0002,88101,2003-12-11,13.900000,13.900000
057-0002,88101,2003-12-14,5.700000,5.700000
057-0002,88101,2003-12-17,15.700000,15.700000
057-0002,88101,2003-12-20,38.300000,38.300000
057-0002,88101,2003-12-23,18.400000,18.400000
057-0002,88101,2003-12-26,2.700000,2.700000
057-0002,88101,2003-12-29,4.500000,4.500000
057-0002,88101,2004-01-01,1.500000,1.500000
057-0002,88101,2004-01-07,35.600000,35.600000
057-0002,88101,2004-01-10,40.100000,40.100000
057-0002,88101,2004-01-13,49.400000,49.400000
057-0002,88101,2004-01-16,62.500000,62.500000
057-0002,88101,2004-01-19,71.600000,71.600000
057-0002,88101,2004-01-22,55.400000,55.400000
057-0002,88101,2004-01-25,22.400000,22.400000
057-0002,88101,2004-01-28,33.500000,33.500000
057-0002,88101,2004-01-31,8.800000,8.800000
057-0002,88101,2004-02-03,18.700000,18.700000
057-0002,88101,2004-02-06,35.700000,35.700000
057-0002,88101,2004-02-09,25.400000,25.400000
057-0002,88101,2004-02-12,24.400000,24.400000
057-0002,88101,2004-02-15,74.200000,74.200000
057-0002,88101,2004-02-18,20.700000,20.700000
057-0002,88101,2004-02-21,32.700000,32.700000
057-0002,88101,2004-02-24,28.700000,28.700000
057-0002,88101,2004-02-27,7.400000,7.400000
057-0002,88101,2004-03-01,20.500000,20.500000
057-0002,88101,2004-03-04,10.400000,10.400000
057-0002,88101,2004-03-07,11.200000,11.200000
057-0002,88101,2004-03-10,19.600000,19.600000
057-0002,88101,2004-03-13,11.300000,11.300000
057-0002,88101,2004-03-16,5.500000,5.500000
057-0002,88101,2004-03-19,7.100000,7.100000
057-0002,88101,2004-03-22,8.700000,8.700000
057-0002,88101,2004-03-25,8.900000,8.900000
057-0002,88101,2004-03-31,8.300000,8.300000
057-0002,88101,2004-04-03,9.700000,9.700000
057-0002,88101,2004-04-06,8.100000,8.100000
057-0002,88101,2004-04-09,6.500000,6.500000
057-0002,88101,2004-04-12,8.500000,8.500000
057-0002,88101,2004-04-15,11.600000,11.600000
057-0002,88101,2004-04-18,5.400000,5.400000
057-0002,88101,2004-04-21,3.700000,3.700000
057-0002,88101,2004-04-24,6.400000,6.400000
057-0002,88101,2004-04-27,11.900000,11.900000
057-0002,88101,2004-04-30,8.100000,8.100000
057-0002,88101,2004-05-03,10.200000,10.200000
057-0002,88101,2004-05-06,9.900000,9.900000
057-0002,88101,2004-05-09,8.900000,8.900000
057-0002,88101,2004-05-12,2.900000,2.900000
057-0002,88101,2004-05-15,7.300000,7.300000
057-0002,88101,2004-05-18,8.000000,8.000000
057-0002,88101,2004-05-21,6.300000,6.300000
057-0002,88101,2004-05-24,4.000000,4.000000
057-0002,88101,2004-05-27,3.500000,3.500000
057-0002,88101,2004-05-30,3.500000,3.500000
057-0002,88101,2004-06-02,6.600000,6.600000
057-0002,88101,2004-06-08,12.500000,12.500000
057-0002,88101,2004-06-11,4.600000,4.600000
057-0002,88101,2004-06-14,6.900000,6.900000
057-0002,88101,2004-06-17,6.300000,6.300000
057-0002,88101,2004-06-20,5.600000,5.600000
057-0002,88101,2004-06-23,9.100000,9.100000
057-0002,88101,2004-06-26,11.000000,11.000000
057-0002,88101,2004-06-29,9.400000,9.400000
057-0002,88101,2004-07-02,9.200000,9.200000
057-0002,88101,2004-07-05,27.800000,27.800000
057-0002,88101,2004-07-11,6.500000,6.500000
057-0002,88101,2004-07-14,10.200000,10.200000
057-0002,88101,2004-07-17,8.400000,8.400000
057-0002,88101,2004-07-20,6.700000,6.700000
057-0002,88101,2004-07-23,5.700000,5.700000
057-0002,88101,2004-07-26,8.800000,8.800000
057-0002,88101,2004-07-29,10.200000,10.200000
057-0002,88101,2004-08-01,14.400000,14.400000
057-0002,88101,2004-08-04,6.600000,6.600000
057-0002,88101,2004-08-07,6.000000,6.000000
057-0002,88101,2004-08-10,7.700000,7.700000
057-0002,88101,2004-08-13,9.900000,9.900000
057-0002,88101,2004-08-16,10.300000,10.300000
057-0002,88101,2004-08-19,10.500000,10.500000
057-0002,88101,2004-08-22,5.900000,5.900000
057-0002,88101,2004-08-25,5.600000,5.600000
057-0002,88101,2004-08-28,5.200000,5.200000
057-0002,88101,2004-08-31,7.000000,7.000000
057-0002,88101,2004-09-03,4.400000,4.400000
057-0002,88101,2004-09-06,5.400000,5.400000
057-0002,88101,2004-09-09,8.200000,8.200000
057-0002,88101,2004-09-12,5.300000,5.300000
057-0002,88101,2004-09-15,5.000000,5.000000
057-0002,88101,2004-09-18,26.000000,26.000000
057-0002,88101,2004-09-21,4.600000,4.600000
057-0002,88101,2004-09-24,5.500000,5.500000
057-0002,88101,2004-09-27,6.500000,6.500000
057-0002,88101,2004-09-30,5.900000,5.900000
057-0002,88101,2004-10-03,7.100000,7.100000
057-0002,88101,2004-10-06,8.100000,8.100000
057-0002,88101,2004-10-09,6.800000,6.800000
057-0002,88101,2004-10-12,9.300000,9.300000
057-0002,88101,2004-10-15,8.600000,8.600000
057-0002,88101,2004-10-18,3.100000,3.100000
057-0002,88101,2004-10-21,3.900000,3.900000
057-0002,88101,2004-10-24,5.100000,5.100000
057-0002,88101,2004-10-27,4.700000,4.700000
057-0002,88101,2004-10-30,8.500000,8.500000
057-0002,88101,2004-11-02,10.800000,10.800000
057-0002,88101,2004-11-05,15.400000,15.400000
057-0002,88101,2004-11-08,11.500000,11.500000
057-0002,88101,2004-11-11,4.000000,4.000000
057-0002,88101,2004-11-14,13.500000,13.500000
057-0002,88101,2004-11-17,28.200000,28.200000
057-0002,88101,2004-11-20,8.200000,8.200000
057-0002,88101,2004-11-23,16.400000,16.400000
057-0002,88101,2004-11-26,6.500000,6.500000
057-0002,88101,2004-11-29,12.200000,12.200000
057-0002,88101,2004-12-02,24.100000,24.100000
057-0002,88101,2004-12-05,45.400000,45.400000
057-0002,88101,2004-12-08,3.100000,3.100000
057-0002,88101,2004-12-11,20.300000,20.300000
057-0002,88101,2004-12-14,18.300000,18.300000
057-0002,88101,2004-12-17,23.300000,23.300000
057-0002,88101,2004-12-20,26.900000,26.900000
057-0002,88101,2004-12-23,11.800000,11.800000
057-0002,88101,2004-12-26,30.000000,30.000000
057-0002,88101,2004-12-29,6.500000,6.500000
057-0002,88101,2005-01-01,6.400000,6.400000
057-0002,88101,2005-01-04,6.600000,6.600000
057-0002,88101,2005-01-07,7.200000,7.200000
057-0002,88101,2005-01-10,7.800000,7.800000
057-0002,88101,2005-01-13,11.100000,11.100000
057-0002,88101,2005-01-16,37.500000,37.500000
057-0002,88101,2005-01-19,42.400000,42.400000
057-0002,88101,2005-01-22,27.700000,27.700000
057-0002,88101,2005-01-25,27.900000,27.900000
057-0002,88101,2005-01-28,18.100000,18.100000
057-0002,88101,2005-01-31,9.200000,9.200000
057-0002,88101,2005-02-03,20.500000,20.500000
057-0002,88101,2005-02-06,7.800000,7.800000
057-0002,88101,2005-02-09,17.300000,17.300000
057-0002,88101,2005-02-12,24.000000,24.000000
057-0002,88101,2005-02-15,5.800000,5.800000
057-0002,88101,2005-02-18,28.400000,28.400000
057-0002,88101,2005-02-21,12.700000,12.700000
057-0002,88101,2005-02-24,9.800000,9.800000
057-0002,88101,2005-02-27,12.600000,12.600000
057-0002,88101,2005-03-02,8.000000,8.000000
057-0002,88101,2005-03-05,16.400000,16.400000
