county_site_id,parameter_code,date_local,arithmetic_mean,max_value
005-0004,88101,2000-09-27,6.400000,6.400000
005-0004,88101,2000-10-03,4.700000,4.700000
005-0004,88101,2000-10-06,7.200000,7.200000
005-0004,88101,2000-10-09,7.500000,7.500000
005-0004,88101,2000-10-18,11.700000,11.700000
005-0004,88101,2000-10-21,4.200000,4.200000
005-0004,88101,2000-10-24,9.600000,9.600000
005-0004,88101,2000-10-27,6.700000,6.700000
005-0004,88101,2000-10-30,4.100000,4.100000
005-0004,88101,2000-11-02,7.600000,7.600000
005-0004,88101,2000-11-05,3.800000,3.800000
005-0004,88101,2000-11-14,8.400000,8.400000
005-0004,88101,2000-11-20,23.700000,23.700000
005-0004,88101,2000-11-23,16.900000,16.900000
005-0004,88101,2000-11-26,23.200000,23.200000
005-0004,88101,2000-11-29,12.200000,12.200000
005-0004,88101,2000-12-02,14.800000,14.800000
005-0004,88101,2000-12-05,27.100000,27.100000
005-0004,88101,2000-12-08,34.900000,34.900000
005-0004,88101,2000-12-11,5.300000,5.300000
005-0004,88101,2000-12-14,3.200000,3.200000
005-0004,88101,2000-12-17,7.500000,7.500000
005-0004,88101,2000-12-20,13.200000,13.200000
005-0004,88101,2000-12-23,22.700000,22.700000
005-0004,88101,2000-12-26,16.700000,16.700000
005-0004,88101,2000-12-29,64.000000,64.000000
005-0004,88101,2001-01-01,87.900000,87.900000
005-0004,88101,2001-01-04,51.400000,51.400000
005-0004,88101,2001-01-07,38.100000,38.100000
005-0004,88101,2001-01-10,71.100000,71.100000
005-0004,88101,2001-01-13,22.000000,22.000000
005-0004,88101,2001-01-16,24.800000,24.800000
005-0004,88101,2001-01-19,61.500000,61.500000
005-0004,88101,2001-01-22,50.700000,50.700000
005-0004,88101,2001-01-25,34.700000,34.700000
005-0004,88101,2001-01-28,31.600000,31.600000
005-0004,88101,2001-01-31,32.200000,32.200000
005-0004,88101,2001-02-03,23.800000,23.800000
005-0004,88101,2001-02-06,12.800000,12.800000
005-0004,88101,2001-02-09,33.000000,33.000000
005-0004,88101,2001-02-12,20.500000,20.500000
005-0004,88101,2001-02-15,35.800000,35.800000
005-0004,88101,2001-02-18,69.000000,69.000000
005-0004,88101,2001-02-21,20.400000,20.400000
005-0004,88101,2001-02-24,7.800000,7.800000
005-0004,88101,2001-02-27,15.200000,15.200000
005-0004,88101,2001-03-02,37.500000,37.500000
005-0004,88101,2001-03-05,30.600000,30.600000
005-0004,88101,2001-03-08,31.100000,31.100000
005-0004,88101,2001-03-11,5.300000,5.300000
005-0004,88101,2001-03-14,3.400000,3.400000
005-0004,88101,2001-03-17,9.400000,9.400000
005-0004,88101,2001-03-20,3.600000,3.600000
005-0004,88101,2001-03-23,5.900000,5.900000
005-0004,88101,2001-03-26,5.900000,5.900000
005-0004,88101,2001-03-29,3.100000,3.100000
005-0004,88101,2001-04-01,3.700000,3.700000
005-0004,88101,2001-04-07,4.900000,4.900000
005-0004,88101,2001-04-16,20.900000,20.900000
005-0004,88101,2001-04-20,5.000000,5.000000
005-0004,88101,2001-04-22,6.300000,6.300000
005-0004,88101,2001-04-25,9.000000,9.000000
005-0004,88101,2001-04-28,7.700000,7.700000
005-0004,88101,2001-05-01,8.500000,8.500000
005-0004,88101,2001-05-04,5.000000,5.000000
005-0004,88101,2001-05-07,10.500000,10.500000
005-0004,88101,2001-05-10,8.400000,8.400000
005-0004,88101,2001-05-13,6.700000,6.700000
005-0004,88101,2001-05-16,3.800000,3.800000
005-0004,88101,2001-05-19,6.500000,6.500000
005-0004,88101,2001-05-22,4.700000,4.700000
005-0004,88101,2001-05-25,6.500000,6.500000
005-0004,88101,2001-05-28,5.700000,5.700000
005-0004,88101,2001-06-01,5.700000,5.700000
005-0004,88101,2001-06-03,3.200000,3.200000
005-0004,88101,2001-06-06,3.900000,3.900000
005-0004,88101,2001-06-09,6.200000,6.200000
005-0004,88101,2001-06-12,3.000000,3.000000
005-0004,88101,2001-06-15,4.300000,4.300000
005-0004,88101,2001-06-18,5.000000,5.000000
005-0004,88101,2001-06-21,5.900000,5.900000
005-0004,88101,2001-06-24,6.500000,6.500000
005-0004,88101,2001-06-27,6.800000,6.800000
005-0004,88101,2001-06-30,6.900000,6.900000
005-0004,88101,2001-07-03,9.100000,9.100000
005-0004,88101,2001-07-06,6.900000,6.900000
005-0004,88101,2001-07-09,4.900000,4.900000
005-0004,88101,2001-07-12,5.100000,5.100000
005-0004,88101,2001-07-15,4.700000,4.700000
005-0004,88101,2001-07-18,4.600000,4.600000
005-0004,88101,2001-07-21,4.600000,4.600000
005-0004,88101,2001-07-24,7.700000,7.700000
005-0004,88101,2001-07-27,6.200000,6.200000
005-0004,88101,2001-07-30,7.300000,7.300000
005-0004,88101,2001-08-02,7.700000,7.700000
005-0004,88101,2001-08-05,5.500000,5.500000
005-0004,88101,2001-08-08,9.000000,9.000000
005-0004,88101,2001-08-11,8.500000,8.500000
005-0004,88101,2001-08-14,11.000000,11.000000
005-0004,88101,2001-08-17,16.400000,16.400000
005-0004,88101,2001-08-20,7.800000,7.800000
005-0004,88101,2001-08-23,8.200000,8.200000
005-0004,88101,2001-08-26,6.900000,6.900000
005-0004,88101,2001-08-29,11.000000,11.000000
005-0004,88101,2001-09-01,8.000000,8.000000
005-0004,88101,2001-09-04,7.100000,7.100000
005-0004,88101,2001-09-07,5.000000,5.000000
005-0004,88101,2001-09-10,5.500000,5.500000
005-0004,88101,2001-09-13,6.700000,6.700000
005-0004,88101,2001-09-16,5.500000,5.500000
005-0004,88101,2001-09-19,6.700000,6.700000
005-0004,88101,2001-09-22,8.200000,8.200000
005-0004,88101,2001-09-25,10.000000,10.000000
005-0004,88101,2001-09-28,7.200000,7.200000
005-0004,88101,2001-10-01,8.300000,8.300000
005-0004,88101,2001-10-10,6.100000,6.100000
005-0004,88101,2001-10-13,3.400000,3.400000
005-0004,88101,2001-10-16,9.600000,9.600000
005-0004,88101,2001-10-19,8.700000,8.700000
005-0004,88101,2001-10-22,5.900000,5.900000
005-0004,88101,2001-10-25,8.800000,8.800000
005-0004,88101,2001-10-28,10.200000,10.200000
005-0004,88101,2001-10-31,4.500000,4.500000
005-0004,88101,2001-11-06,16.400000,16.400000
005-0004,88101,2001-11-12,23.400000,23.400000
005-0004,88101,2001-11-15,13.100000,13.100000
005-0004,88101,2001-11-18,9.000000,9.000000
005-0004,88101,2001-11-21,14.600000,14.600000
005-0004,88101,2001-11-24,4.600000,4.600000
005-0004,88101,2001-11-27,11.100000,11.100000
005-0004,88101,2001-11-30,8.000000,8.000000
005-0004,88101,2001-12-03,7.000000,7.000000
005-0004,88101,2001-12-06,2.500000,2.500000
005-0004,88101,2001-12-09,33.800000,33.800000
005-0004,88101,2001-12-12,23.300000,23.300000
005-0004,88101,2001-12-15,5.400000,5.400000
005-0004,88101,2001-12-18,36.900000,36.900000
005-0004,88101,2001-12-21,45.500000,45.500000
005-0004,88101,2001-12-24,45.200000,45.200000
005-0004,88101,2001-12-27,85.800000,85.800000
005-0004,88101,2001-12-30,62.100000,62.100000
005-0004,88101,2002-01-02,21.200000,21.200000
005-0004,88101,2002-01-05,32.200000,32.200000
005-0004,88101,2002-01-08,44.700000,44.700000
005-0004,88101,2002-01-11,39.600000,39.600000
005-0004,88101,2002-01-14,20.600000,20.600000
005-0004,88101,2002-01-17,41.700000,41.700000
005-0004,88101,2002-01-20,5.300000,5.300000
005-0004,88101,2002-01-23,6.100000,6.100000
005-0004,88101,2002-01-26,15.500000,15.500000
005-0004,88101,2002-01-29,22.200000,22.200000
005-0004,88101,2002-02-02,77.100000,77.100000
005-0004,88101,2002-02-04,102.300000,102.300000
005-0004,88101,2002-02-07,137.500000,137.500000
005-0004,88101,2002-02-10,35.700000,35.700000
005-0004,88101,2002-02-13,75.500000,75.500000
005-0004,88101,2002-02-16,58.400000,58.400000
005-0004,88101,2002-02-19,58.500000,58.500000
005-0004,88101,2002-02-22,57.900000,57.900000
005-0004,88101,2002-02-25,5.500000,5.500000
005-0004,88101,2002-02-28,20.800000,20.800000
005-0004,88101,2002-03-03,20.900000,20.900000
005-0004,88101,2002-03-06,13.300000,13.300000
005-0004,88101,2002-03-09,18.800000,18.800000
005-0004,88101,2002-03-16,17.500000,17.500000
005-0004,88101,2002-03-18,7.600000,7.600000
005-0004,88101,2002-03-21,19.600000,19.600000
005-0004,88101,2002-03-24,3.700000,3.700000
005-0004,88101,2002-03-27,6.500000,6.500000
005-0004,88101,2002-03-30,6.700000,6.700000
005-0004,88101,2002-04-02,4.200000,4.200000
005-0004,88101,2002-04-05,6.700000,6.700000
005-0004,88101,2002-04-08,4.700000,4.700000
005-0004,88101,2002-04-11,4.800000,4.800000
005-0004,88101,2002-04-14,4.400000,4.400000
005-0004,88101,2002-04-17,2.900000,2.900000
005-0004,88101,2002-04-20,4.200000,4.200000
005-0004,88101,2002-04-23,6.900000,6.900000
005-0004,88101,2002-04-26,7.500000,7.500000
005-0004,88101,2002-04-29,6.200000,6.200000
005-0004,88101,2002-05-05,5.400000,5.400000
005-0004,88101,2002-05-08,4.100000,4.100000
005-0004,88101,2002-05-11,3.600000,3.600000
005-0004,88101,2002-05-14,5.000000,5.000000
005-0004,88101,2002-05-15,4.500000,4.500000
005-0004,88101,2002-05-16,4.800000,4.800000
005-0004,88101,2002-05-17,5.300000,5.300000
005-0004,88101,2002-05-18,5.900000,5.900000
005-0004,88101,2002-05-19,6.500000,6.500000
005-0004,88101,2002-05-20,9.300000,9.300000
005-0004,88101,2002-05-21,3.100000,3.100000
005-0004,88101,2002-05-22,1.500000,1.500000
005-0004,88101,2002-05-23,2.600000,2.600000
005-0004,88101,2002-05-24,4.500000,4.500000
005-0004,88101,2002-05-25,4.400000,4.400000
005-0004,88101,2002-05-26,3.400000,3.400000
005-0004,88101,2002-05-27,4.900000,4.900000
005-0004,88101,2002-05-28,6.500000,6.500000
005-0004,88101,2002-05-29,6.100000,6.100000
005-0004,88101,2002-05-30,7.200000,7.200000
005-0004,88101,2002-05-31,8.500000,8.500000
005-0004,88101,2002-06-01,7.800000,7.800000
005-0004,88101,2002-06-02,4.500000,4.500000
005-0004,88101,2002-06-03,5.100000,5.100000
005-0004,88101,2002-06-04,5.500000,5.500000
005-0004,88101,2002-06-05,5.400000,5.400000
005-0004,88101,2002-06-06,5.200000,5.200000
005-0004,88101,2002-06-07,5.000000,5.000000
005-0004,88101,2002-06-08,5.200000,5.200000
005-0004,88101,2002-06-09,2.100000,2.100000
005-0004,88101,2002-06-10,2.700000,2.700000
005-0004,88101,2002-06-11,2.800000,2.800000
005-0004,88101,2002-06-12,3.600000,3.600000
005-0004,88101,2002-06-13,5.500000,5.500000
005-0004,88101,2002-06-14,6.600000,6.600000
005-0004,88101,2002-06-15,6.200000,6.200000
005-0004,88101,2002-06-16,5.800000,5.800000
005-0004,88101,2002-06-17,5.900000,5.900000
005-0004,88101,2002-06-18,3.900000,3.900000
005-0004,88101,2002-06-19,3.200000,3.200000
005-0004,88101,2002-06-20,4.900000,4.900000
005-0004,88101,2002-06-21,6.500000,6.500000
005-0004,88101,2002-06-22,4.400000,4.400000
005-0004,88101,2002-06-23,4.200000,4.200000
005-0004,88101,2002-06-24,5.800000,5.800000
005-0004,88101,2002-06-26,8.400000,8.400000
005-0004,88101,2002-06-27,7.300000,7.300000
005-0004,88101,2002-06-28,6.900000,6.900000
005-0004,88101,2002-06-29,6.500000,6.500000
005-0004,88101,2002-06-30,5.300000,5.300000
005-0004,88101,2002-07-01,5.200000,5.200000
005-0004,88101,2002-07-02,6.400000,6.400000
005-0004,88101,2002-07-03,8.300000,8.300000
005-0004,88101,2002-07-04,13.300000,13.300000
005-0004,88101,2002-07-05,9.400000,9.400000
005-0004,88101,2002-07-06,6.800000,6.800000
005-0004,88101,2002-07-07,6.200000,6.200000
005-0004,88101,2002-07-08,7.500000,7.500000
005-0004,88101,2002-07-10,5.700000,5.700000
005-0004,88101,2002-07-11,5.800000,5.800000
005-0004,88101,2002-07-12,7.700000,7.700000
005-0004,88101,2002-07-13,8.200000,8.200000
005-0004,88101,2002-07-14,8.600000,8.600000
005-0004,88101,2002-07-15,11.500000,11.500000
005-0004,88101,2002-07-16,10.300000,10.300000
005-0004,88101,2002-07-17,9.600000,9.600000
005-0004,88101,2002-07-18,8.100000,8.100000
005-0004,88101,2002-07-19,7.000000,7.000000
005-0004,88101,2002-07-20,6.800000,6.800000
005-0004,88101,2002-07-21,10.500000,10.500000
005-0004,88101,2002-07-22,12.600000,12.600000
005-0004,88101,2002-07-23,6.000000,6.000000
005-0004,88101,2002-07-24,6.800000,6.800000
005-0004,88101,2002-07-25,4.300000,4.300000
005-0004,88101,2002-07-26,9.300000,9.300000
005-0004,88101,2002-07-27,13.100000,13.100000
005-0004,88101,2002-07-28,5.800000,5.800000
005-0004,88101,2002-07-29,8.400000,8.400000
005-0004,88101,2002-07-30,8.500000,8.500000
005-0004,88101,2002-07-31,13.600000,13.600000
005-0004,88101,2002-08-01,9.100000,9.100000
005-0004,88101,2002-08-02,10.200000,10.200000
005-0004,88101,2002-08-03,6.000000,6.000000
005-0004,88101,2002-08-04,6.400000,6.400000
005-0004,88101,2002-08-05,6.100000,6.100000
005-0004,88101,2002-08-06,7.400000,7.400000
005-0004,88101,2002-08-07,7.500000,7.500000
005-0004,88101,2002-08-08,5.800000,5.800000
005-0004,88101,2002-08-09,4.700000,4.700000
005-0004,88101,2002-08-10,5.700000,5.700000
005-0004,88101,2002-08-11,6.000000,6.000000
005-0004,88101,2002-08-12,6.400000,6.400000
005-0004,88101,2002-08-13,6.200000,6.200000
005-0004,88101,2002-08-14,6.800000,6.800000
005-0004,88101,2002-08-15,5.700000,5.700000
005-0004,88101,2002-08-16,6.000000,6.000000
005-0004,88101,2002-08-17,8.200000,8.200000
005-0004,88101,2002-08-18,10.800000,10.800000
005-0004,88101,2002-08-19,10.200000,10.200000
005-0004,88101,2002-08-20,12.100000,12.100000
005-0004,88101,2002-08-21,11.700000,11.700000
005-0004,88101,2002-08-22,10.400000,10.400000
005-0004,88101,2002-08-23,7.500000,7.500000
005-0004,88101,2002-08-24,6.800000,6.800000
005-0004,88101,2002-08-25,7.000000,7.000000
005-0004,88101,2002-08-26,7.700000,7.700000
005-0004,88101,2002-08-27,8.600000,8.600000
005-0004,88101,2002-08-28,6.700000,6.700000
005-0004,88101,2002-08-29,8.100000,8.100000
005-0004,88101,2002-08-30,7.900000,7.900000
005-0004,88101,2002-08-31,6.400000,6.400000
005-0004,88101,2002-09-01,6.500000,6.500000
005-0004,88101,2002-09-02,5.000000,5.000000
005-0004,88101,2002-09-03,6.300000,6.300000
005-0004,88101,2002-09-04,8.400000,8.400000
005-0004,88101,2002-09-05,8.500000,8.500000
005-0004,88101,2002-09-06,4.700000,4.700000
005-0004,88101,2002-09-07,3.600000,3.600000
005-0004,88101,2002-09-08,3.000000,3.000000
005-0004,88101,2002-09-09,5.100000,5.100000
005-0004,88101,2002-09-10,7.500000,7.500000
005-0004,88101,2002-09-11,8.000000,8.000000
005-0004,88101,2002-09-12,7.600000,7.600000
005-0004,88101,2002-09-13,8.500000,8.500000
005-0004,88101,2002-09-14,7.700000,7.700000
005-0004,88101,2002-09-15,6.300000,6.300000
005-0004,88101,2002-09-16,6.200000,6.200000
005-0004,88101,2002-09-17,4.400000,4.400000
005-0004,88101,2002-09-18,3.000000,3.000000
005-0004,88101,2002-09-20,5.300000,5.300000
005-0004,88101,2002-09-21,4.900000,4.900000
005-0004,88101,2002-09-22,4.700000,4.700000
005-0004,88101,2002-09-23,7.200000,7.200000
005-0004,88101,2002-09-24,8.500000,8.500000
005-0004,88101,2002-09-25,7.100000,7.100000
005-0004,88101,2002-09-26,8.100000,8.100000
005-0004,88101,2002-09-27,11.100000,11.100000
005-0004,88101,2002-09-28,6.700000,6.700000
005-0004,88101,2002-09-29,3.000000,3.000000
005-0004,88101,2002-09-30,4.800000,4.800000
005-0004,88101,2002-10-01,4.500000,4.500000
005-0004,88101,2002-10-02,4.000000,4.000000
005-0004,88101,2002-10-03,6.000000,6.000000
005-0004,88101,2002-10-04,7.300000,7.300000
005-0004,88101,2002-10-05,5.300000,5.300000
005-0004,88101,2002-10-06,5.300000,5.300000
005-0004,88101,2002-10-07,6.300000,6.300000
005-0004,88101,2002-10-08,5.800000,5.800000
005-0004,88101,2002-10-09,6.800000,6.800000
005-0004,88101,2002-10-10,6.700000,6.700000
005-0004,88101,2002-10-11,5.400000,5.400000
005-0004,88101,2002-10-12,6.400000,6.400000
005-0004,88101,2002-10-13,7.500000,7.500000
005-0004,88101,2002-10-14,9.300000,9.300000
005-0004,88101,2002-10-15,10.600000,10.600000
005-0004,88101,2002-10-16,9.800000,9.800000
005-0004,88101,2002-10-17,8.500000,8.500000
005-0004,88101,2002-10-18,10.400000,10.400000
005-0004,88101,2002-10-19,9.400000,9.400000
005-0004,88101,2002-10-20,8.500000,8.500000
005-0004,88101,2002-10-21,11.400000,11.400000
005-0004,88101,2002-10-22,8.300000,8.300000
005-0004,88101,2002-10-23,4.900000,4.900000
005-0004,88101,2002-10-24,7.000000,7.000000
005-0004,88101,2002-10-25,9.400000,9.400000
005-0004,88101,2002-10-26,10.200000,10.200000
005-0004,88101,2002-10-27,9.000000,9.000000
005-0004,88101,2002-10-28,6.500000,6.500000
005-0004,88101,2002-10-29,4.500000,4.500000
005-0004,88101,2002-10-30,6.600000,6.600000
005-0004,88101,2002-11-02,20.800000,20.800000
005-0004,88101,2002-11-03,14.900000,14.900000
005-0004,88101,2002-11-04,20.000000,20.000000
005-0004,88101,2002-11-05,19.400000,19.400000
005-0004,88101,2002-11-06,19.600000,19.600000
005-0004,88101,2002-11-07,12.300000,12.300000
005-0004,88101,2002-11-08,3.200000,3.200000
005-0004,88101,2002-11-09,3.900000,3.900000
005-0004,88101,2002-11-10,3.800000,3.800000
005-0004,88101,2002-11-11,6.200000,6.200000
005-0004,88101,2002-11-12,6.100000,6.100000
005-0004,88101,2002-11-13,9.100000,9.100000
005-0004,88101,2002-11-14,15.100000,15.100000
005-0004,88101,2002-11-15,10.600000,10.600000
005-0004,88101,2002-11-16,12.400000,12.400000
005-0004,88101,2002-11-17,9.000000,9.000000
005-0004,88101,2002-11-18,7.200000,7.200000
005-0004,88101,2002-11-19,12.500000,12.500000
005-0004,88101,2002-11-20,14.800000,14.800000
005-0004,88101,2002-11-21,18.500000,18.500000
005-0004,88101,2002-11-22,23.300000,23.300000
005-0004,88101,2002-11-23,16.900000,16.900000
005-0004,88101,2002-11-24,5.000000,5.000000
005-0004,88101,2002-11-25,7.000000,7.000000
005-0004,88101,2002-11-26,7.400000,7.400000
005-0004,88101,2002-11-27,11.400000,11.400000
005-0004,88101,2002-11-28,12.800000,12.800000
005-0004,88101,2002-11-29,14.000000,14.000000
005-0004,88101,2002-11-30,16.900000,16.900000
005-0004,88101,2002-12-01,28.000000,28.000000
005-0004,88101,2002-12-02,23.100000,23.100000
005-0004,88101,2002-12-03,22.700000,22.700000
005-0004,88101,2002-12-04,25.000000,25.000000
005-0004,88101,2002-12-05,20.300000,20.300000
005-0004,88101,2002-12-06,18.000000,18.000000
005-0004,88101,2002-12-07,20.600000,20.600000
005-0004,88101,2002-12-08,17.200000,17.200000
005-0004,88101,2002-12-09,21.600000,21.600000
005-0004,88101,2002-12-10,22.300000,22.300000
005-0004,88101,2002-12-11,19.000000,19.000000
005-0004,88101,2002-12-12,18.400000,18.400000
005-0004,88101,2002-12-13,19.700000,19.700000
005-0004,88101,2002-12-14,14.700000,14.700000
005-0004,88101,2002-12-15,5.100000,5.100000
005-0004,88101,2002-12-16,3.400000,3.400000
005-0004,88101,2002-12-17,2.200000,2.200000
005-0004,88101,2002-12-18,4.700000,4.700000
005-0004,88101,2002-12-19,6.100000,6.100000
005-0004,88101,2002-12-20,13.500000,13.500000
005-0004,88101,2002-12-21,9.700000,9.700000
005-0004,88101,2002-12-22,14.500000,14.500000
005-0004,88101,2002-12-23,13.900000,13.900000
005-0004,88101,2002-12-24,22.800000,22.800000
005-0004,88101,2002-12-25,32.900000,32.900000
005-0004,88101,2002-12-26,30.800000,30.800000
005-0004,88101,2002-12-27,10.000000,10.000000
005-0004,88101,2002-12-28,11.900000,11.900000
005-0004,88101,2002-12-29,1.400000,1.400000
005-0004,88101,2002-12-30,3.400000,3.400000
005-0004,88101,2002-12-31,2.900000,2.900000
005-0004,88101,2003-01-01,5.300000,5.300000
005-0004,88101,2003-01-02,14.600000,14.600000
005-0004,88101,2003-01-03,22.700000,22.700000
005-0004,88101,2003-01-04,25.900000,25.900000
005-0004,88101,2003-01-05,14.700000,14.700000
005-0004,88101,2003-01-06,12.800000,12.800000
005-0004,88101,2003-01-07,23.600000,23.600000
005-0004,88101,2003-01-08,28.900000,28.900000
005-0004,88101,2003-01-09,30.600000,30.600000
005-0004,88101,2003-01-10,35.400000,35.400000
005-0004,88101,2003-01-11,37.500000,37.500000
005-0004,88101,2003-01-12,35.000000,35.000000
005-0004,88101,2003-01-13,27.500000,27.500000
005-0004,88101,2003-01-14,25.300000,25.300000
005-0004,88101,2003-01-15,7.700000,7.700000
005-0004,88101,2003-01-16,10.700000,10.700000
005-0004,88101,2003-01-17,16.400000,16.400000
005-0004,88101,2003-01-18,15.800000,15.800000
005-0004,88101,2003-01-19,21.500000,21.500000
005-0004,88101,2003-01-20,20.800000,20.800000
005-0004,88101,2003-01-21,14.100000,14.100000
005-0004,88101,2003-01-22,10.800000,10.800000
005-0004,88101,2003-01-23,11.900000,11.900000
005-0004,88101,2003-01-24,14.200000,14.200000
005-0004,88101,2003-01-25,14.800000,14.800000
005-0004,88101,2003-01-26,11.100000,11.100000
005-0004,88101,2003-01-27,7.500000,7.500000
005-0004,88101,2003-01-28,5.200000,5.200000
005-0004,88101,2003-01-29,9.200000,9.200000
005-0004,88101,2003-01-30,4.700000,4.700000
005-0004,88101,2003-01-31,4.500000,4.500000
005-0004,88101,2003-02-01,4.000000,4.000000
005-0004,88101,2003-02-02,3.400000,3.400000
005-0004,88101,2003-02-03,7.700000,7.700000
005-0004,88101,2003-02-04,4.700000,4.700000
005-0004,88101,2003-02-05,15.300000,15.300000
005-0004,88101,2003-02-06,24.100000,24.100000
005-0004,88101,2003-02-07,31.500000,31.500000
005-0004,88101,2003-02-08,35.300000,35.300000
005-0004,88101,2003-02-09,35.700000,35.700000
005-0004,88101,2003-02-10,18.100000,18.100000
005-0004,88101,2003-02-11,29.400000,29.400000
005-0004,88101,2003-02-12,44.900000,44.900000
005-0004,88101,2003-02-14,24.900000,24.900000
005-0004,88101,2003-02-15,6.600000,6.600000
005-0004,88101,2003-02-16,4.400000,4.400000
005-0004,88101,2003-02-17,3.400000,3.400000
005-0004,88101,2003-02-18,3.800000,3.800000
005-0004,88101,2003-02-19,8.500000,8.500000
005-0004,88101,2003-02-20,5.500000,5.500000
005-0004,88101,2003-02-21,3.900000,3.900000
005-0004,88101,2003-02-22,2.300000,2.300000
005-0004,88101,2003-02-23,1.700000,1.700000
005-0004,88101,2003-02-24,5.400000,5.400000
005-0004,88101,2003-02-25,11.500000,11.500000
005-0004,88101,2003-02-26,14.500000,14.500000
005-0004,88101,2003-02-27,11.100000,11.100000
005-0004,88101,2003-02-28,6.900000,6.900000
005-0004,88101,2003-03-01,6.900000,6.900000
005-0004,88101,2003-03-02,5.400000,5.400000
005-0004,88101,2003-03-03,4.500000,4.500000
005-0004,88101,2003-03-04,3.300000,3.300000
005-0004,88101,2003-03-05,3.400000,3.400000
005-0004,88101,2003-03-06,2.200000,2.200000
005-0004,88101,2003-03-07,4.400000,4.400000
005-0004,88101,2003-03-08,3.700000,3.700000
005-0004,88101,2003-03-09,3.700000,3.700000
005-0004,88101,2003-03-10,3.100000,3.100000
005-0004,88101,2003-03-11,4.400000,4.400000
005-0004,88101,2003-03-12,5.100000,5.100000
005-0004,88101,2003-03-13,5.000000,5.000000
005-0004,88101,2003-03-14,4.200000,4.200000
005-0004,88101,2003-03-15,4.300000,4.300000
005-0004,88101,2003-03-16,1.600000,1.600000
005-0004,88101,2003-03-17,2.400000,2.400000
005-0004,88101,2003-03-18,2.200000,2.200000
005-0004,88101,2003-03-19,3.500000,3.500000
005-0004,88101,2003-03-20,6.700000,6.700000
