elev_ft_NAVD88,area_ft2,volume_ft3
4178.93,4110553594,17958743203
4178.94,4114336840,17998903647
4178.95,4118024017,18041110378
4178.96,4122109729,18081342141
4178.97,4126094528,18123629548
4178.98,4129760178,18163940505
4178.99,4133651332,18206305653
4179,4137829074,18246691817
4179.01,4141620393,18287117968
4179.02,4145624029,18329605580
4179.03,4150025930,18370109958
4179.04,4155907062,18412692869
4179.05,4160540656,18453300322
4179.06,4165496091,18495986040
4179.07,4171137188,18536689528
4179.08,4178259398,18579493543
4179.09,4184103394,18620325515
4179.1,4189875003,18663255887
4179.11,4195217132,18704196112
4179.12,4203397704,18747254342
4179.13,4210937285,18788337666
4179.14,4218758880,18831553087
4179.15,4226098522,18872787540
4179.16,4231034582,18916147090
4179.17,4242456436,18957513003
4179.18,4255914823,19001078099
4179.19,4266068150,19042692970
4179.2,4273764346,19086477584
4179.21,4277459866,19128231518
4179.22,4280978857,19172109006
4179.23,4284672493,19213932286
4179.24,4290297713,19257890846
4179.25,4295021724,19299813509
4179.26,4298533450,19341773573
4179.27,4302509907,19385868330
4179.28,4312705214,19427910843
4179.29,4318907917,19472171007
4179.3,4323383282,19514369332
4179.31,4329898408,19558734233
4179.32,4334582862,19601035578
4179.33,4340672813,19645513884
4179.34,4345479976,19687923185
4179.35,4350335845,19732503982
4179.36,4354322528,19775006192
4179.37,4358319975,19819672594
4179.38,4362576564,19862254002
4179.39,4366789289,19907008017
4179.4,4370016309,19949667401
4179.41,4373792558,19994494754
4179.42,4376878571,20037221214
4179.43,4381369813,20082122434
4179.44,4385606757,20124927367
4179.45,4389944344,20169919053
4179.46,4393528995,20212807971
4179.47,4397138135,20257876293
4179.48,4400329634,20300832098
4179.49,4404242046,20345971424
4179.5,4408316725,20388999909
4179.51,4411806653,20432066517
4179.52,4415547920,20477323476
4179.53,4418725426,20520458569
4179.54,4422928195,20565788021
4179.55,4426781675,20608997873
4179.56,4430574877,20654409601
4179.57,4433619180,20697691085
4179.58,4437207329,20743170230
4179.59,4441018830,20786519631
4179.6,4445261694,20832077385
4179.61,4449259680,20875507611
4179.62,4453072795,20921148893
4179.63,4456335874,20964651394
4179.64,4460138495,21010363593
4179.65,4463556036,21053935212
4179.66,4467772529,21099726103
4179.67,4471502493,21143373918
4179.68,4475145808,21189242380
4179.69,4478525676,21232960116
4179.7,4482486795,21278901952
4179.71,4486185813,21322693876
4179.72,4490150430,21368715100
4179.73,4492935323,21412576746
4179.74,4496046362,21458662025
4179.75,4498887765,21502581777
4179.76,4502189326,21546531856
4179.77,4505472049,21592713355
4179.78,4508689113,21636728180
4179.79,4511953269,21682976058
4179.8,4514774490,21727051957
4179.81,4517797803,21773361189
4179.82,4520752227,21817494233
4179.83,4524293285,21863867579
4179.84,4527309601,21908064724
4179.85,4530615198,21954503292
4179.86,4534669156,21998766427
4179.87,4539728463,22045287033
4179.88,4543200093,22089638643
4179.89,4546522374,22136240941
4179.9,4549738093,22180655525
4179.91,4553612831,22227327407
4179.92,4557300009,22271813856
4179.93,4561624141,22318565730
4179.94,4564874034,22363128464
4179.95,4568712176,22409955013
4179.96,4572721463,22454588906
4179.97,4577232618,22501500297
4179.98,4580962582,22546217967
4179.99,4585087313,22593210001
4180,4589406870,22638007074
4180.01,4593500385,22682845073
4180.02,4597152849,22729964143
4180.03,4601460297,22774878940
4180.04,4606549474,22822085640
4180.05,4610562798,22867090645
4180.06,4614709325,22914386524
4180.07,4619112841,22959472376
4180.08,4624211436,23006860558
4180.09,4629131081,23052041017
4180.1,4635773490,23099539587
4180.11,4641872053,23144838181
4180.12,4647444529,23192464874
4180.13,4653284758,23237876371
4180.14,4659456515,23285620223
4180.15,4665563689,23331150693
4180.16,4672171653,23379021777
4180.17,4681153329,23424693841
4180.18,4690851074,23472738935
4180.19,4695279885,23518570287
4180.2,4698487800,23566731361
4180.21,4701502771,23612628997
4180.22,4704238957,23660851083
4180.23,4707101888,23706803671
4180.24,4710094255,23755083891
4180.25,4713576918,23801097362
4180.26,4716468105,23847141835
4180.27,4720171159,23895521081
4180.28,4724039439,23941632976
4180.29,4727451868,23990090012
4180.3,4730300537,24036269175
4180.31,4734196265,24084791947
4180.32,4739829558,24131047057
4180.33,4743331596,24179666531
4180.34,4747091699,24226005757
4180.35,4750686576,24274700046
4180.36,4753969031,24321108397
4180.37,4757799906,24369874874
4180.38,4762667077,24416361352
4180.39,4766101572,24465214505
4180.4,4769944557,24511775750
4180.41,4773857777,24560705570
4180.42,4777493019,24607342756
4180.43,4780781931,24656346922
4180.44,4784505437,24703052129
4180.45,4788767676,24752133647
4180.46,4791661823,24798912543
4180.47,4794498652,24848059679
4180.48,4797494786,24894894748
4180.49,4801941626,24944110422
4180.5,4805630688,24991021886
4180.51,4808468324,25037964811
4180.52,4811720908,25087285195
4180.53,4815791281,25134293773
4180.54,4818954256,25183690705
4180.55,4821460633,25230761697
4180.56,4824387878,25280214650
4180.57,4826892909,25327339224
4180.58,4829729199,25376847518
4180.59,4832297738,25424024247
4180.6,4835151788,25473588386
4180.61,4837651976,25520817865
4180.62,4840413726,25570435899
4180.63,4843447803,25617719535
4180.64,4846959260,25667399273
4180.65,4850526151,25714750007
4180.66,4853504256,25764501066
4180.67,4856298836,25811911411
4180.68,4859680587,25861722656
4180.69,4863327938,25909197347
4180.7,4866261104,25959080014
4180.71,4868970111,26006614632
4180.72,4871841384,26056553980
4180.73,4875051721,26104144222
4180.74,4878465495,26154149311
4180.75,4881555544,26201804688
4180.76,4884463684,26249489982
4180.77,4887857545,26299590982
4180.78,4890623601,26347336928
4180.79,4893973599,26397500849
4180.8,4897079525,26445308037
4180.81,4900445131,26495538309
4180.82,4903521725,26543408770
4180.83,4906754397,26593704726
4180.84,4910122424,26641637360
4180.85,4913655678,26692003397
4180.86,4916670918,26740001961
4180.87,4919663286,26790431466
4180.88,4922635201,26838488630
4180.89,4926174106,26888981801
4180.9,4929853480,26937106294
4180.91,4933574025,26987675269
4180.92,4936877200,27035870065
4180.93,4940136781,27086508490
4180.94,4943629132,27134767478
4180.95,4947569800,27185478578
4180.96,4950848218,27233809696
4180.97,4954595942,27284593206
4180.98,4957933024,27332994109
4180.99,4961800766,27383850160
4181,4965392683,27432322095
4181.01,4968973566,27480828491
4181.02,4973066005,27531799400
4181.03,4976734077,27580381259
4181.04,4980438746,27631430158
4181.05,4984763954,27680085462
4181.06,4989642158,27731224318
4181.07,4993332027,27779967866
4181.08,4998508929,27831195450
4181.09,5002516602,27880026578
4181.1,5007522090,27931345473
4181.11,5011960588,27980266911
4181.12,5018167597,28031687141
4181.13,5022485540,28080713483
4181.14,5027489951,28132237509
4181.15,5032120854,28181354372
4181.16,5039793370,28232987959
4181.17,5047287742,28282241790
4181.18,5066792486,28334066517
4181.19,5075995091,28383582184
4181.2,5081431673,28435660516
4181.21,5087772424,28485311424
4181.22,5092972469,28537506783
4181.23,5100946912,28587277447
4181.24,5105211573,28639604109
4181.25,5109114836,28689479837
4181.26,5119076028,28739396021
4181.27,5127636835,28791946928
4181.28,5132957974,28842040372
4181.29,5139008368,28894705788
4181.3,5144332467,28944913867
4181.31,5148173300,28997682130
4181.32,5154649945,29047983679
4181.33,5158330933,29100857054
4181.34,5161999812,29151249812
4181.35,5165187006,29204195755
4181.36,5169288863,29254654928
4181.37,5174501287,29307692897
4181.38,5177151361,29358237673
4181.39,5179780715,29411336546
4181.4,5182774428,29461933698
4181.41,5187381382,29515097038
4181.42,5192487781,29565774851
4181.43,5199057803,29619053311
4181.44,5202493374,29669840354
4181.45,5205759951,29723202824
4181.46,5208799680,29774053802
4181.47,5212408012,29827480809
4181.48,5217412961,29878412504
4181.49,5221320260,29931928489
4181.5,5225317169,29982938502
4181.51,5229627039,30033986802
4181.52,5233839226,30087632275
4181.53,5238284183,30138763644
4181.54,5241717332,30192494387
4181.55,5245027773,30243696900
4181.56,5249527357,30297500703
4181.57,5254122470,30348786926
4181.58,5257533822,30402679512
4181.59,5260491207,30454035802
4181.6,5264556198,30507997599
4181.61,5267769763,30559423615
4181.62,5271711507,30613457693
4181.63,5276429060,30664960641
4181.64,5280545448,30719083291
4181.65,5283425063,30770664487
4181.66,5286557361,30824855173
4181.67,5290889297,30876500110
4181.68,5294878133,30930772729
4181.69,5298432645,30982495011
4181.7,5302243070,31036843882
4181.71,5305920829,31088639012
4181.72,5310147278,31143065185
4181.73,5314221687,31194939517
4181.74,5318802808,31249455045
4181.75,5321904159,31301410463
4181.76,5324665641,31353395009
4181.77,5327976619,31408009248
4181.78,5331976220,31460060537
4181.79,5335606079,31514752213
4181.8,5340032737,31566875594
4181.81,5343850696,31621650985
4181.82,5347264471,31673853473
4181.83,5351204600,31728700244
4181.84,5357471618,31780985984
4181.85,5361169828,31835940896
4181.86,5363751014,31888307919
4181.87,5368118740,31943324572
4181.88,5371942081,31995765164
4181.89,5376160457,32050871213
4181.9,5380245630,32103392155
4181.91,5383622000,32158577577
4181.92,5387883701,32211169999
4181.93,5392104769,32266440039
4181.94,5395826660,32319114152
4181.95,5400903996,32374467242
4181.96,5404010192,32427224973
4181.97,5407972656,32482654510
4181.98,5412732996,32535491419
4181.99,5416803099,32591012085
4182,5421418933,32643930797
4182.01,5425861199,32696896491
4182.02,5430199593,32752552718
4182.03,5435031243,32805604067
4182.04,5441000101,32861362721
4182.05,5445964685,32914521659
4182.06,5450570294,32970386717
4182.07,5455157334,33023635612
4182.08,5461329898,33079601274
4182.09,5465896756,33132958285
4182.1,5470061044,33189025500
4182.11,5475272392,33242468269
4182.12,5481231023,33298638630
4182.13,5488974042,33352202429
4182.14,5495125886,33408522233
4182.15,5501885353,33462214840
4182.16,5512280330,33518692889
4182.17,5518317538,33572554409
4182.18,5527320473,33629175510
4182.19,5538927736,33683212551
4182.2,5544873989,33740043312
4182.21,5549871134,33794214333
4182.22,5556503049,33851156308
4182.23,5560482197,33905438764
4182.24,5565632190,33962478636
4182.25,5569795940,34016853033
4182.26,5574014855,34071264775
4182.27,5577798369,34128437199
4182.28,5582012978,34182928085
4182.29,5586935584,34240190595
4182.3,5591355514,34294772100
4182.31,5595192579,34352123292
4182.32,5600424647,34406785640
4182.33,5605339987,34464237013
4182.34,5610091984,34518997135
4182.35,5617334750,34576559465
4182.36,5621616096,34631436790
4182.37,5627508260,34689112121
4182.38,5633587179,34744099658
4182.39,5638559836,34801889130
4182.4,5645345136,34856991875
4182.41,5649893965,34914901440
4182.42,5654035379,34970095818
4182.43,5658860571,35028096601
4182.44,5662872012,35083377755
4182.45,5667701509,35141468238
4182.46,5672814636,35196840449
4182.47,5677361580,35255030673
4182.48,5682900420,35310501026
4182.49,5686886027,35368792472
4182.5,5690660123,35424345891
4182.51,5694327118,35479935762
4182.52,5699042787,35538347528
4182.53,5703276233,35594022129
4182.54,5707911442,35652525498
4182.55,5712243916,35708286743
4182.56,5716978422,35766884383
4182.57,5721094272,35822733326
4182.58,5725823127,35881419724
4182.59,5729685487,35937354031
4182.6,5733635304,35996124543
4182.61,5737354504,36052134251
4182.62,5741436448,36110984424
4182.63,5744845379,36167068582
4182.64,5749080708,36225995236
4182.65,5753960258,36282161578
4182.66,5758996423,36341187185
4182.67,5763201344,36397446805
4182.68,5769152172,36456572859
4182.69,5773066199,36512930422
4182.7,5777301798,36572147674
4182.71,5781243273,36628586093
4182.72,5785219192,36687886096
4182.73,5789620017,36744403747
4182.74,5793367472,36803788493
4182.75,5797599842,36860384053
4182.76,5801868540,36917021617
4182.77,5805993539,36976534093
4182.78,5809662149,37033250287
4182.79,5814140474,37092843922
4182.8,5817762799,37149639367
4182.81,5822290907,37209317597
4182.82,5826055584,37266192270
4182.83,5830548979,37325955240
4182.84,5834254993,37382911839
4182.85,5838784447,37442757009
4182.86,5843265463,37499796606
4182.87,5847584213,37559734715
4182.88,5851636018,37616858725
4182.89,5856049759,37676881790
4182.9,5860415870,37734090978
4182.91,5864138030,37794201642
4182.92,5867430441,37851483804
4182.93,5871443227,37911667451
4182.94,5874803989,37969021601
4182.95,5878819735,38029281303
4182.96,5882361869,38086707763
4182.97,5886722867,38147048802
4182.98,5889926745,38204550183
4182.99,5893815208,38264965200
4183,5897251317,38322537635
4183.01,5900847270,38380144572
4183.02,5905184857,38440672623
4183.03,5910043686,38498362968
4183.04,5915086309,38558989576
4183.05,5919534495,38616774421
4183.06,5925648127,38677501074
4183.07,5931717089,38735397357
4183.08,5937051952,38796249161
4183.09,5942267605,38854248985
4183.1,5947874795,38915211627
4183.11,5953418478,38973324019
4183.12,5958349694,39034394159
4183.13,5962827212,39092601633
4183.14,5971783055,39153787213
4183.15,5978079942,39212135615
4183.16,5984797699,39273465661
4183.17,5992805510,39331946586
4183.18,6005446108,39393459968
4183.19,6012090939,39452137345
4183.2,6019141031,39513815286
4183.21,6037264496,39572676769
4183.22,6045207993,39634631195
4183.23,6048429901,39693681644
4183.24,6052565126,39755721350
4183.25,6055940150,39814844103
4183.26,6059685991,39874000677
4183.27,6065451680,39936159858
4183.28,6076628924,39995442808
4183.29,6081283777,40057773985
4183.3,6089255529,40117195088
4183.31,6099824075,40179693411
4183.32,6105887924,40239292064
4183.33,6110771510,40301924348
4183.34,6116212397,40361623458
4183.35,6124592640,40424375650
4183.36,6137296745,40484261534
4183.37,6141861719,40547215221
4183.38,6149415025,40607224538
4183.39,6154519002,40670305632
4183.4,6159243820,40730428405
4183.41,6167698603,40793627040
4183.42,6174436811,40853888367
4183.43,6178756637,40917221944
4183.44,6183023720,40977580918
4183.45,6187879589,41041002930
4183.46,6193785209,41101458428
4183.47,6198496034,41164992064
4183.48,6205105344,41225553762
4183.49,6211623161,41289216969
4183.5,6216141582,41349897523
4183.51,6220753110,41410622506
4183.52,6226291142,41474438993
4183.53,6230277018,41535260865
4183.54,6234608954,41599166549
4183.55,6238594830,41660068373
4183.56,6244729182,41724068148
4183.57,6248897237,41785071107
4183.58,6253069598,41849166796
4183.59,6258863811,41910261172
4183.6,6263021102,41974459908
4183.61,6267231675,42035641281
4183.62,6272575688,42099930585
4183.63,6277693658,42161214286
4183.64,6281801973,42225605437
4183.65,6285574724,42286968951
4183.66,6290194863,42351442593
4183.67,6294344889,42412891279
4183.68,6298211555,42477451782
4183.69,6302101632,42538976078
4183.7,6306294175,42603617519
4183.71,6310280051,42665221216
4183.72,6314383523,42729947254
4183.73,6318185605,42791628415
4183.74,6321622253,42856431306
4183.75,6325722226,42918186651
4183.76,6328822232,42979975923
4183.77,6332282560,43044888391
4183.78,6335499086,43106741959
4183.79,6339410422,43171724529
4183.8,6342652243,43233647865
4183.81,6346233934,43298702498
4183.82,6349928915,43360694446
4183.83,6354078403,43425826375
4183.84,6357673280,43487894701
4183.85,6361698175,43553105169
4183.86,6365636421,43615249525
4183.87,6369931221,43680542483
4183.88,6374455831,43742770504
4183.89,6379013808,43808155567
4183.9,6383567750,43870471916
4183.91,6387680909,43935948575
4183.92,6391426481,43998345645
4183.93,6395594267,44063902939
4183.94,6399594943,44126378298
4183.95,6404443816,44192022938
4183.96,6408506654,44254585207
4183.97,6413061672,44320319584
4183.98,6417566099,44382967252
4183.99,6422400171,44448797566
4184,6426170769,44511533379
4184.01,6430642636,44574309236
4184.02,6435174780,44640270878
4184.03,6439729260,44703136054
4184.04,6444356665,44769192016
4184.05,6448599529,44832144791
4184.06,6453342915,44898291348
4184.07,6458466537,44961335579
4184.08,6464095793,45027589673
4184.09,6469494970,45090740287
4184.1,6475338966,45157107156
4184.11,6480946425,45220368546
4184.12,6486939233,45286853545
4184.13,6492884678,45350228344
4184.14,6499882835,45416840602
4184.15,6505957448,45480343296
4184.16,6514794349,45547095980
4184.17,6521591220,45610750769
4184.18,6529762105,45677660219
4184.19,6540239157,45741475678
4184.2,6550502545,45808587550
4184.21,6558040512,45872591809
4184.22,6564963052,45939878230
4184.23,6569140525,46004010090
4184.24,6572360011,46071385633
4184.25,6575336770,46135582643
4184.26,6578467454,46199809194
4184.27,6582208182,46267281666
4184.28,6586095299,46331578687
4184.29,6590751497,46399133272
4184.3,6594920091,46463516090
4184.31,6598487520,46531156795
4184.32,6602108768,46595611381
4184.33,6606010686,46663327442
4184.34,6610052803,46727858513
4184.35,6613964139,46795655777
4184.36,6617926873,46860263392
4184.37,6621827445,46928141744
4184.38,6625948408,46992826419
4184.39,6630210109,47060788667
4184.4,6634543391,47125556627
4184.41,6637904691,47193602850
4184.42,6641583526,47258442561
4184.43,6645601694,47326562566
4184.44,6649912102,47391481038
4184.45,6653439435,47459685440
4184.46,6656852133,47524676910
4184.47,6660409067,47592953673
4184.48,6663624516,47658012050
4184.49,6667011381,47726357678
4184.5,6670097663,47791480000
4184.51,6673483451,47856633603
4184.52,6676534212,47925078159
4184.53,6679563177,47990293030
4184.54,6682556082,48058799666
4184.55,6685419013,48124072342
4184.56,6688153316,48192637313
4184.57,6691018669,48257964580
4184.58,6693849577,48326587611
4184.59,6697176971,48391972378
4184.6,6700567603,48460661148
4184.61,6704800510,48526115990
4184.62,6708387853,48594884531
4184.63,6711811314,48660412370
4184.64,6715235852,48729251465
4184.65,6718609800,48794845654
4184.66,6722472160,48863755846
4184.67,6726230110,48929422922
4184.68,6729602713,48998409558
4184.69,6732951365,49064144050
4184.7,6736407119,49133199992
4184.71,6739965129,49199001627
4184.72,6743638583,49268130434
4184.73,6747105638,49334002534
4184.74,6750416886,49403202651
4184.75,6753944489,49469140952
4184.76,6757335121,49535112793
4184.77,6761556726,49604421420
4184.78,6765016516,49670468125
4184.79,6768595516,49739853071
4184.8,6771912954,49805967506
4184.81,6775994359,49875425109
4184.82,6779595426,49941613453
4184.83,6783544435,50011149791
4184.84,6786895240,50077410550
4184.85,6790703512,50147020828
4184.86,6794160073,50213352103
4184.87,6798215107,50283037602
4184.88,6801802718,50349443295
4184.89,6805542639,50419205898
4184.9,6809042255,50485681987
4184.91,6813239104,50555521173
4184.92,6816942158,50622073760
4184.93,6821187444,50691994274
4184.94,6825047114,50758624592
4184.95,6829458971,50828628976
4184.96,6833384031,50895340298
4184.97,6837917521,50965431527
4184.98,6841595819,51032225013
4184.99,6845322284,51102396057
4185,6849041485,51169261749
4185.01,6852854062,51236164576
4185.02,6857798464,51306458248
4185.03,6861908663,51373447938
4185.04,6866531763,51443832747
4185.05,6870729149,51510908149
4185.06,6875505366,51581384366
4185.07,6879828421,51648548330
4185.08,6884465783,51719116255
4185.09,6890027764,51786374107
4185.1,6895717029,51857052718
4185.11,6901057005,51924417872
4185.12,6907426549,51995211353
4185.13,6913239868,52062694107
4185.14,6919384716,52133612215
4185.15,6924925977,52201209885
4185.16,6932459368,52272254041
4185.17,6937897027,52339980969
4185.18,6947197853,52411162554
4185.19,6955779919,52479046712
4185.2,6964075933,52550411295
4185.21,6971623049,52618460632
4185.22,6979467249,52689982679
4185.23,6983462812,52758160780
4185.24,6989089377,52829801282
4185.25,6992440721,52898069633
4185.26,6995830007,52966370615
4185.27,7000023358,53038126952
4185.28,7003313078,53106502029
4185.29,7007620257,53178331779
4185.3,7011531862,53246783851
4185.31,7015085836,53318697261
4185.32,7018624202,53387219912
4185.33,7023005383,53459208811
4185.34,7026509036,53527808932
4185.35,7030153696,53599876775
4185.36,7033433728,53668546413
4185.37,7036923657,53740683433
4185.38,7040741616,53809420508
4185.39,7044587023,53881635075
4185.4,7048640174,53950448665
4185.41,7052531058,54022744295
4185.42,7056022333,54091633201
4185.43,7060193886,54164006301
4185.44,7063750013,54232969957
4185.45,7067751228,54305420829
4185.46,7071350679,54374458819
4185.47,7075241833,54446987732
4185.48,7078929010,54516099188
4185.49,7082570172,54588703893
4185.5,7086207836,54657885789
4185.51,7090158729,54727106602
4185.52,7093994448,54799826830
4185.53,7097701539,54869121541
4185.54,7101453300,54941919608
4185.55,7104934618,55011286369
4185.56,7108442845,55084156649
4185.57,7112058443,55153592409
4185.58,7115659240,55226536109
4185.59,7119495498,55296043726
4185.6,7123185366,55369063965
4185.61,7126663724,55438642541
4185.62,7130404721,55511736892
4185.63,7134161057,55581387530
4185.64,7137988972,55654559459
4185.65,7141469483,55724282457
4185.66,7144945957,55797527605
4185.67,7148612952,55867319277
4185.68,7152469123,55940639463
4185.69,7156047046,56010504133
4185.7,7159697627,56083899937
4185.71,7163232226,56153834988
4185.72,7166898414,56227303630
4185.73,7170857918,56297312047
4185.74,7174498811,56370859475
4185.75,7177953757,56440939085
4185.76,7181369415,56511051866
4185.77,7185103415,56584706867
4185.78,7188685107,56654890158
4185.79,7192896486,56728623372
4185.8,7196551641,56798883262
4185.81,7200250390,56872694197
4185.82,7203553565,56943024269
4185.83,7207627705,57016908007
4185.84,7211447817,57087313158
4185.85,7215558016,57161278557
4185.86,7219025072,57231759049
4185.87,7222928066,57305800726
4185.88,7226591293,57376353948
4185.89,7230582282,57450473687
4185.9,7234203800,57521101676
4185.91,7238347906,57595300785
4185.92,7241915604,57666003874
4185.93,7245893138,57740280434
4185.94,7250437392,57811062121
4185.95,7254573693,57885428804
4185.96,7258318996,57956292172
4185.97,7262638553,58030738992
4185.98,7267260038,58101685996
4185.99,7271334447,58176223777
4186,7276594501,58247258168
4186.01,7281674529,58318341903
4186.02,7286962569,58393035515
4186.03,7291329756,58464217222
4186.04,7297211426,58539011839
4186.05,7303046273,58610301793
4186.06,7308443297,58685213560
4186.07,7313749098,58756610264
4186.08,7320789772,58831638293
4186.09,7326935696,58903159507
4186.1,7332757087,58978317921
4186.11,7339032447,59049954736
4186.12,7346317193,59125245879
4186.13,7353329880,59197018086
4186.14,7361104115,59272455440
4186.15,7369208532,59344377030
4186.16,7389524067,59420062360
4186.17,7396939863,59492260970
4186.18,7405468110,59568149492
4186.19,7419066965,59640531445
4186.2,7428259613,59716652058
4186.21,7436128032,59789227733
4186.22,7452260174,59865566316
4186.23,7457796860,59938367809
4186.24,7462718389,60014862158
4186.25,7467942115,60087767501
4186.26,7472545570,60160718416
4186.27,7477204191,60237365339
4186.28,7482177117,60310408535
4186.29,7487231580,60387155479
4186.3,7492041165,60460296449
4186.31,7497016782,60537143689
4186.32,7503046187,60610384246
4186.33,7508135363,60687346924
4186.34,7512504973,60760688674
4186.35,7517491354,60837744987
4186.36,7522255192,60911183230
4186.37,7526562640,60988337465
4186.38,7530804428,61061858043
4186.39,7535399003,61139101685
4186.4,7539322448,61212707982
4186.41,7543733230,61290036682
4186.42,7547714800,61363724791
4186.43,7552365617,61441141891
4186.44,7556158281,61514913289
4186.45,7560351093,61592414545
4186.46,7564276691,61666263784
4186.47,7568616162,61743849648
4186.48,7572478522,61817779527
4186.49,7577096508,61895449637
4186.5,7581574833,61969467069
4186.51,7585925068,62043526477
4186.52,7589919555,62121330621
4186.53,7593759580,62195468814
4186.54,7597665803,62273353474
4186.55,7601237268,62347565867
4186.56,7605474751,62425528106
4186.57,7609309932,62499818588
4186.58,7612886511,62577860942
4186.59,7617150903,62652225404
4186.6,7620849113,62730348806
4186.61,7624574234,62804788400
4186.62,7628535622,62882988918
4186.63,7633213617,62957506732
4186.64,7638015667,63035801975
4186.65,7641693964,63110409154
4186.66,7645934137,63188785082
4186.67,7651387942,63263478365
4186.68,7655020223,63341952277
4186.69,7659215188,63416727465
4186.7,7664061639,63495284903
4186.71,7667591125,63570145083
4186.72,7671056028,63648784652
4186.73,7674684542,63723714406
4186.74,7677950043,63802425271
4186.75,7681228461,63877420156
4186.76,7684313129,63952446038
4186.77,7687645905,64031255955
4186.78,7690667604,64106344071
4186.79,7694151074,64185219455
4186.8,7697425725,64260372488
4186.81,7700767650,64339316831
4186.82,7704213447,64414534893
4186.83,7707541917,64493549369
4186.84,7710840786,64568834285
4186.85,7713835037,64647915469
4186.86,7716845434,64723260005
4186.87,7719733391,64802402123
4186.88,7722598206,64877803639
4186.89,7725473784,64957004596
4186.9,7728438434,65032462725
4186.91,7731521756,65111724284
4186.92,7734651363,65187241917
4186.93,7737893184,65266568028
4186.94,7741156533,65342148476
4186.95,7744452173,65421541885
4186.96,7747937258,65497187342
4186.97,7751520026,65576651409
4186.98,7755213392,65652366942
4186.99,7759020049,65731906728
4187,7762987088,65807697201
4187.01,7766545906,65883524022
4187.02,7770565151,65963180710
4187.03,7774290540,66039081969
4187.04,7778524793,66118818921
4187.05,7782276823,66194798211
4187.06,7786585347,66274617631
4187.07,7790883377,66350677135
4187.08,7795770192,66430588022
4187.09,7799845947,66506737529
4187.1,7804647458,66586739205
4187.11,7809454082,66662977416
4187.12,7814419474,66743078864
4187.13,7819046341,66819412495
4187.14,7825392205,66899616531
4187.15,7830957684,66976062234
4187.16,7838024192,67056394330
4187.17,7843793917,67132964480
4187.18,7849901898,67213422469
4187.19,7856848118,67290112486
4187.2,7862939146,67370706286
4187.21,7867525110,67447513544
4187.22,7873659194,67528215550
4187.23,7878377554,67605128650
4187.24,7882391954,67685933190
4187.25,7885439755,67762923520
4187.26,7888479214,67839944180
4187.27,7891960263,67920848705
4187.28,7895614072,67997935437
4187.29,7899163203,68078914323
4187.3,7902550067,68156069751
4187.31,7906380136,68237121053
4187.32,7910362513,68314350315
4187.33,7914309370,68395482159
4187.34,7918142937,68472787525
4187.35,7922161643,68553999766
4187.36,7925883534,68631381931
4187.37,7929780608,68712672413
4187.38,7933221830,68790127443
4187.39,7937190484,68871493623
4187.4,7940998217,68949022561
4187.41,7945408460,69030471341
4187.42,7948940368,69108079934
4187.43,7952963649,69189607298
4187.44,7956603734,69267290785
4187.45,7960393707,69348895285
4187.46,7963906240,69426649674
4187.47,7967617637,69508328774
4187.48,7971271715,69586155178
4187.49,7974739309,69667908574
4187.5,7979149821,69745804768
4187.51,7982707294,69823742542
4187.52,7986194801,69905613694
4187.53,7989652976,69983620359
4187.54,7993102002,70065561857
4187.55,7997606967,70143642548
4187.56,8001791169,70225669066
4187.57,8005421566,70303829209
4187.58,8008811660,70385931978
4187.59,8012541893,70464160512
4187.6,8016043124,70546336365
4187.61,8020256388,70624638574
4187.62,8023626299,70706893635
4187.63,8026924092,70785264952
4187.64,8030283508,70867588045
4187.65,8033769132,70946024966
4187.66,8037038131,71028417933
4187.67,8040321393,71106920086
4187.68,8043291694,71189379122
4187.69,8046169695,71267940457
4187.7,8049457800,71350461470
4187.71,8052668137,71429083892
4187.72,8055839454,71511671502
4187.73,8058790649,71590355735
4187.74,8062052652,71673005977
4187.75,8065219933,71751751798
4187.76,8068663846,71830529849
4187.77,8072398653,71913282794
4187.78,8076015327,71992132301
4187.79,8079383893,72074959550
4187.8,8082774794,72153875263
4187.81,8086277370,72236772776
4187.82,8090060347,72315757939
4187.83,8093750215,72398731098
4187.84,8097595891,72477789142
4187.85,8101562931,72560840562
4187.86,8104984239,72639973987
4187.87,8108518031,72723098878
4187.88,8111951450,72802299899
4187.89,8115469903,72885496249
4187.9,8119028721,72964765352
4187.91,8122967236,73048036403
4187.92,8126430793,73127378776
4187.93,8129846720,73210723044
4187.94,8133146397,73290131378
4187.95,8136679112,73373545143
4187.96,8140396159,73453022058
4187.97,8144040819,73536510908
4187.98,8147598023,73616059665
4187.99,8150968472,73699620693
4188,8154563618,73779236517
4188.01,8157960708,73858886351
4188.02,8161981836,73942556923
4188.03,8165724179,74022280694
4188.04,8170203580,74106034075
4188.05,8174032303,74185838543
4188.06,8178832469,74269677804
4188.07,8183032816,74349568894
4188.08,8187306895,74433497617
4188.09,8191314030,74513469848
4188.1,8196397556,74597486795
4188.11,8200873997,74677551031
4188.12,8206348253,74761667286
4188.13,8212830011,74841838248
4188.14,8219727255,74926085970
4188.15,8224857604,75006380702
4188.16,8231493555,75090748446
4188.17,8238054158,75171164979
4188.18,8243850255,75255664837
4188.19,8252425324,75336207746
4188.2,8261497955,75420877516
4188.21,8265941298,75501577182
4188.22,8272140503,75586363673
4188.23,8277310947,75667171923
4188.24,8281604940,75752067540
4188.25,8284956822,75832958260
