elev_ft_NAVD88,area_ft2,volume_ft3
4175.64,6488437838,16861308726
4175.65,6495164744,16924703952
4175.66,6502231520,16991340034
4175.67,6508630396,17054868112
4175.68,6515513647,17121641604
4175.69,6521956655,17185299697
4175.7,6528944047,17252209772
4175.71,6535335657,17315999236
4175.72,6542309326,17383046102
4175.73,6548774131,17446966330
4175.74,6555583380,17514150271
4175.75,6562179774,17578200699
4175.76,6568735802,17642315359
4175.77,6575217560,17709702667
4175.78,6581671870,17773943796
4175.79,6588205294,17841463533
4175.8,6595162548,17905833640
4175.81,6602002206,17973493758
4175.82,6608718348,18037997755
4175.83,6615453057,18105796096
4175.84,6622247238,18170431626
4175.85,6629417616,18238370825
4175.86,6636239514,18303143311
4175.87,6643169319,18371224358
4175.88,6650223179,18436131727
4175.89,6657303948,18504356814
4175.9,6664413242,18569402459
4175.91,6671744811,18637774798
4175.92,6678845224,18702961796
4175.93,6685860872,18771480263
4175.94,6692881363,18836804153
4175.95,6700752204,18905471155
4175.96,6708260300,18970942512
4175.97,6716828104,19039769707
4175.98,6724348310,19105399154
4175.99,6731828151,19174385723
4176,6739677464,19240162126
4176.01,6747377427,19306015572
4176.02,6755300203,19375239829
4176.03,6762604593,19441243076
4176.04,6772035662,19510628418
4176.05,6780346208,19576800932
4176.06,6788819559,19646366462
4176.07,6797763292,19712704975
4176.08,6806493092,19782451263
4176.09,6815723684,19848961978
4176.1,6826601691,19918904159
4176.11,6834605735,19985607515
4176.12,6844188576,20055733619
4176.13,6853389028,20122612808
4176.14,6864037765,20192938159
4176.15,6872719666,20260009906
4176.16,6882225813,20330526646
4176.17,6891255658,20397777340
4176.18,6900200198,20468483575
4176.19,6909076388,20535909520
4176.2,6917788966,20606796555
4176.21,6925801083,20674388403
4176.22,6935130971,20745452821
4176.23,6943032758,20813216488
4176.24,6951218442,20884447965
4176.25,6960343817,20952375120
4176.26,6967499664,21020381734
4176.27,6975871295,21091864701
4176.28,6983517170,21160026107
4176.29,6990766664,21231670585
4176.3,6997309776,21299970462
4176.31,7004357715,21371754703
4176.32,7010604820,21440185703
4176.33,7017539469,21512105870
4176.34,7023972520,21580666447
4176.35,7031023420,21652724658
4176.36,7037160732,21721415998
4176.37,7043763584,21793606585
4176.38,7049971131,21862422467
4176.39,7056602776,21934744815
4176.4,7062777225,22003685435
4176.41,7069580554,22076140099
4176.42,7076023831,22145208841
4176.43,7082547568,22217798425
