elev_ft_NAVD88,area_ft2,volume_ft3
4172.76,4209712890,4148940513
4172.77,4227820747,4192192804
4172.78,4243604676,4233553563
4172.79,4261641761,4277153111
4172.8,4279068801,4318848070
4172.81,4299251402,4362826890
4172.82,4317111152,4404890779
4172.83,4338971577,4449264647
4172.84,4357462092,4491723434
4172.85,4377170004,4536498685
4172.86,4396148662,4579325856
4172.87,4421523774,4624527272
4172.88,4442696116,4667802766
4172.89,4465978455,4713463122
4172.9,4490701542,4757191283
4172.91,4513715321,4803353414
4172.92,4533202573,4847518601
4172.93,4557593863,4894119190
4172.94,4578964531,4938722587
4172.95,4605024766,4985798357
4172.96,4629590162,5030885501
4172.97,4649775454,5078459416
4172.98,4671419794,5123969093
4172.99,4691765200,5171970314
4173,4713931051,5217889495
4173.01,4739528706,5264043966
4173.02,4766067397,5312772056
4173.03,4791170719,5359432138
4173.04,4819478458,5408695482
4173.05,4850861447,5455900197
4173.06,4878551875,5505780857
4173.07,4903880971,5553539261
4173.08,4935186459,5603963778
4173.09,4969246970,5652316297
4173.1,5001045983,5703433891
4173.11,5026857840,5752391643
4173.12,5051719513,5804063100
4173.13,5080543382,5853522362
4173.14,5114769118,5905802717
4173.15,5141281437,5955872500
4173.16,5173952058,6008743566
4173.17,5202705154,6059408236
4173.18,5229601475,6112888927
4173.19,5255954219,6164078682
4173.2,5283679899,6218112759
4173.21,5305599526,6269811417
4173.22,5329279053,6324331920
4173.23,5350161846,6376472634
4173.24,5374017094,6431450620
4173.25,5393689485,6484020879
4173.26,5413364837,6536786212
4173.27,5437321265,6592409222
4173.28,5460457214,6645628195
4173.29,5477550842,6701705566
4173.3,5495043542,6755276658
4173.31,5517073769,6811733916
4173.32,5535857599,6865701791
4173.33,5555777830,6922563712
4173.34,5576441309,6976913245
4173.35,5595057223,7034193798
4173.36,5609775256,7088902702
4173.37,5628649235,7146511192
4173.38,5645924235,7201564232
4173.39,5661634700,7259536271
4173.4,5676452568,7314895134
4173.41,5694789697,7373190945
4173.42,5710551560,7428880731
4173.43,5724694800,7487507573
4173.44,5737502239,7543473235
4173.45,5751613187,7602375699
4173.46,5764776104,7658604515
4173.47,5780343679,7717792941
4173.48,5793904860,7774305819
4173.49,5807762857,7833785612
4173.5,5820531276,7890560868
4173.51,5834829248,7947471010
4173.52,5848076931,8007365228
4173.53,5862015387,8064540350
4173.54,5874751784,8124711045
4173.55,5887962331,8182142116
4173.56,5902500069,8242586297
4173.57,5916920480,8300294590
4173.58,5930878311,8361033683
4173.59,5946717406,8419024893
4173.6,5960359047,8480069364
4173.61,5973338709,8538335192
4173.62,5987125394,8599651838
4173.63,6002001657,8658186697
4173.64,6015855617,8719799417
4173.65,6030246158,8778613384
4173.66,6044679754,8840516703
4173.67,6058321127,8899608976
4173.68,6072313134,8961797520
4173.69,6086833380,9021164674
4173.7,6100762419,9083645922
4173.71,6115453811,9143289657
4173.72,6129956565,9206065189
4173.73,6143877262,9265993254
4173.74,6158486579,9329063430
4173.75,6171959766,9389266146
4173.76,6185494576,9449600444
4173.77,6200163095,9513096688
4173.78,6214718324,9573708843
4173.79,6230605317,9637512379
4173.8,6244879608,9698422107
4173.81,6259959846,9762529134
4173.82,6274248399,9823725144
4173.83,6289940297,9888134554
4173.84,6304900518,9949628196
4173.85,6319416189,10014350755
4173.86,6335153295,10076135784
4173.87,6351033292,10141176301
4173.88,6366520945,10203272027
4173.89,6381814847,10268630206
4173.9,6397360894,10331025502
4173.91,6411999812,10396696305
4173.92,6426785657,10459383520
4173.93,6442636323,10525363164
4173.94,6458473802,10588351931
4173.95,6477537495,10654670083
4173.96,6495982263,10718016655
4173.97,6511954291,10784706316
4173.98,6527532361,10848372344
4173.99,6543998453,10915385821
4174,6562116536,10979374931
4174.01,6580840358,11043546187
4174.02,6600879261,11111118648
4174.03,6619680583,11175669553
4174.04,6640428828,11243646846
4174.05,6661524747,11308590733
4174.06,6682815761,11377000702
4174.07,6705212230,11442362141
4174.08,6734219892,11511260168
4174.09,6759533918,11577142382
4174.1,6788169687,11646593300
4174.11,6814708647,11713008491
4174.12,6839248748,11783005934
4174.13,6867161182,11849905778
4174.14,6896507908,11920487721
4174.15,6919894118,11987945705
4174.16,6943279789,12059016171
4174.17,6962523239,12126911114
4174.18,6983951225,12198406612
4174.19,7007037122,12266713941
4174.2,7030957491,12338691037
4174.21,7048875903,12407433134
4174.22,7066552397,12479798926
4174.23,7083024140,12548884740
4174.24,7100397630,12621596925
4174.25,7113361414,12690996538
4174.26,7126032959,12760523387
4174.27,7141038926,12833665604
4174.28,7156013678,12903475983
4174.29,7171269638,12976927990
4174.3,7186271300,13047033768
4174.31,7199902985,13120788911
4174.32,7212675172,13191160411
4174.33,7227512684,13265189631
4174.34,7241120420,13335836090
4174.35,7256021170,13410160997
4174.36,7268964503,13481082768
4174.37,7281941474,13555685226
4174.38,7293930048,13626853178
4174.39,7307649459,13701711419
4174.4,7321944739,13773145233
4174.41,7334727152,13848288506
4174.42,7346507983,13919971777
4174.43,7359016185,13995363350
4174.44,7371345706,14067286555
4174.45,7383941365,14142933046
4174.46,7397622564,14215105244
4174.47,7411029553,14291026180
4174.48,7422437145,14363453591
4174.49,7434720113,14439622581
4174.5,7446830319,14512284241
4174.51,7459509667,14585064559
4174.52,7472507358,14661618072
4174.53,7484247555,14734645625
4174.54,7497047728,14811450653
4174.55,7509001858,14884718835
4174.56,7522376555,14961779779
4174.57,7534357864,15035296471
4174.58,7546399181,15112612362
4174.59,7558210420,15186361278
4174.6,7570387094,15263921082
4174.61,7583098196,15337908134
4174.62,7596224515,15415730070
4174.63,7607610849,15489965097
4174.64,7619273008,15568028139
4174.65,7631011321,15642488261
4174.66,7644082745,15720796753
4174.67,7657812651,15795510513
4174.68,7670391895,15874095410
4174.69,7682233272,15949055385
4174.7,7694019485,16027885200
4174.71,7706738660,16103078305
4174.72,7719757610,16182166386
4174.73,7731646887,16257612305
4174.74,7744166391,16336954292
4174.75,7755536041,16412635429
4174.76,7768572751,16488433867
4174.77,7780692914,16568151993
4174.78,7793408052,16644195747
4174.79,7805691558,16724170824
4174.8,7817840245,16800454378
4174.81,7830581486,16880680671
4174.82,7843358517,16957211657
4174.83,7856483491,17037700760
4174.84,7869854151,17114487260
4174.85,7882704107,17195248355
4174.86,7895442119,17272287501
4174.87,7909470185,17353316658
4174.88,7922301036,17430616878
4174.89,7936276897,17511921042
4174.9,7950114442,17589486588
4174.91,7966477469,17671088024
4174.92,7980430996,17748950652
4174.93,7995399828,17830854031
4174.94,8009836922,17909002084
