county_site_id,parameter_code,date_local,arithmetic_mean,max_value
049-0002,81102,1987-11-11,35.000000,35.000000
049-0002,81102,1987-11-17,18.000000,18.000000
049-0002,81102,1987-11-23,55.000000,55.000000
049-0002,81102,1987-11-29,59.000000,59.000000
049-0002,81102,1987-12-05,23.000000,23.000000
049-0002,81102,1987-12-11,13.000000,13.000000
049-0002,81102,1987-12-17,63.000000,63.000000
049-0002,81102,1987-12-23,13.000000,13.000000
049-0002,81102,1987-12-29,57.000000,57.000000
049-0002,81102,1988-01-04,127.000000,127.000000
049-0002,81102,1988-01-06,43.000000,43.000000
049-0002,81102,1988-01-08,68.000000,68.000000
049-0002,81102,1988-01-10,62.000000,62.000000
049-0002,81102,1988-01-12,38.000000,38.000000
049-0002,81102,1988-01-14,90.000000,90.000000
049-0002,81102,1988-01-16,32.000000,32.000000
049-0002,81102,1988-01-18,29.000000,29.000000
049-0002,81102,1988-01-20,67.000000,67.000000
049-0002,81102,1988-01-22,83.000000,83.000000
049-0002,81102,1988-01-24,75.000000,75.000000
049-0002,81102,1988-01-26,125.000000,125.000000
049-0002,81102,1988-01-28,191.000000,191.000000
049-0002,81102,1988-01-30,19.000000,19.000000
049-0002,81102,1988-02-01,48.000000,48.000000
049-0002,81102,1988-02-03,78.000000,78.000000
049-0002,81102,1988-02-06,152.000000,152.000000
049-0002,81102,1988-02-09,100.000000,100.000000
049-0002,81102,1988-02-11,58.000000,58.000000
049-0002,81102,1988-02-15,68.000000,68.000000
049-0002,81102,1988-02-21,64.000000,64.000000
049-0002,81102,1988-02-27,74.000000,74.000000
049-0002,81102,1988-03-04,26.000000,26.000000
049-0002,81102,1988-03-10,18.000000,18.000000
049-0002,81102,1988-03-16,29.000000,29.000000
049-0002,81102,1988-03-22,23.000000,23.000000
049-0002,81102,1988-03-28,16.000000,16.000000
049-0002,81102,1988-04-03,30.000000,30.000000
049-0002,81102,1988-04-09,35.000000,35.000000
049-0002,81102,1988-04-15,23.000000,23.000000
049-0002,81102,1988-04-21,7.000000,7.000000
049-0002,81102,1988-05-15,26.000000,26.000000
049-0002,81102,1988-05-21,30.000000,30.000000
049-0002,81102,1988-05-27,37.000000,37.000000
049-0002,81102,1988-06-02,24.000000,24.000000
049-0002,81102,1988-06-08,33.000000,33.000000
049-0002,81102,1988-06-26,19.000000,19.000000
049-0002,81102,1988-07-02,46.000000,46.000000
049-0002,81102,1988-07-07,56.000000,56.000000
049-0002,81102,1988-07-14,44.000000,44.000000
049-0002,81102,1988-07-20,43.000000,43.000000
049-0002,81102,1988-07-26,42.000000,42.000000
049-0002,81102,1988-08-01,32.000000,32.000000
049-0002,81102,1988-08-07,23.000000,23.000000
049-0002,81102,1988-08-13,27.000000,27.000000
049-0002,81102,1988-08-19,42.000000,42.000000
049-0002,81102,1988-08-25,46.000000,46.000000
049-0002,81102,1988-08-31,38.000000,38.000000
049-0002,81102,1988-09-06,58.000000,58.000000
049-0002,81102,1988-09-12,28.000000,28.000000
049-0002,81102,1988-09-18,28.000000,28.000000
049-0002,81102,1988-09-24,24.000000,24.000000
049-0002,81102,1988-09-30,45.000000,45.000000
049-0002,81102,1988-10-12,21.000000,21.000000
049-0002,81102,1988-10-18,24.000000,24.000000
049-0002,81102,1988-10-24,48.000000,48.000000
049-0002,81102,1988-10-30,29.000000,29.000000
049-0002,81102,1988-11-05,22.000000,22.000000
049-0002,81102,1988-11-11,19.000000,19.000000
049-0002,81102,1988-11-17,11.000000,11.000000
049-0002,81102,1988-11-23,28.000000,28.000000
049-0002,81102,1988-11-29,34.000000,34.000000
049-0002,81102,1988-12-05,136.000000,136.000000
049-0002,81102,1988-12-11,121.000000,121.000000
049-0002,81102,1988-12-17,112.000000,112.000000
049-0002,81102,1988-12-23,17.000000,17.000000
049-0002,81102,1988-12-29,61.000000,61.000000
049-0002,81102,1989-01-04,184.000000,184.000000
049-0002,81102,1989-01-10,30.000000,30.000000
049-0002,81102,1989-01-16,94.000000,94.000000
049-0002,81102,1989-01-22,96.000000,96.000000
049-0002,81102,1989-01-28,142.000000,142.000000
049-0002,81102,1989-02-03,22.000000,22.000000
049-0002,81102,1989-02-09,121.000000,121.000000
049-0002,81102,1989-02-27,42.000000,42.000000
049-0002,81102,1989-03-05,44.000000,44.000000
049-0002,81102,1989-03-11,48.000000,48.000000
049-0002,81102,1989-03-17,66.000000,66.000000
049-0002,81102,1989-03-23,24.000000,24.000000
049-0002,81102,1989-03-29,19.000000,19.000000
049-0002,81102,1989-04-04,16.000000,16.000000
049-0002,81102,1989-04-16,27.000000,27.000000
049-0002,81102,1989-04-22,52.000000,52.000000
049-0002,81102,1989-04-28,22.000000,22.000000
049-0002,81102,1989-05-04,21.000000,21.000000
049-0002,81102,1989-05-10,37.000000,37.000000
049-0002,81102,1989-05-16,16.000000,16.000000
049-0002,81102,1989-05-22,36.000000,36.000000
049-0002,81102,1989-05-28,42.000000,42.000000
049-0002,81102,1989-06-03,21.000000,21.000000
049-0002,81102,1989-06-09,18.000000,18.000000
049-0002,81102,1989-06-15,28.000000,28.000000
049-0002,81102,1989-06-21,22.000000,22.000000
049-0002,81102,1989-06-27,54.000000,54.000000
049-0002,81102,1989-07-09,33.000000,33.000000
049-0002,81102,1989-07-15,27.000000,27.000000
049-0002,81102,1989-07-21,27.000000,27.000000
049-0002,81102,1989-07-27,27.000000,27.000000
049-0002,81102,1989-08-02,30.000000,30.000000
049-0002,81102,1989-08-08,47.000000,47.000000
049-0002,81102,1989-08-14,27.000000,27.000000
049-0002,81102,1989-08-20,14.000000,14.000000
049-0002,81102,1989-08-26,22.000000,22.000000
049-0002,81102,1989-09-01,42.000000,42.000000
049-0002,81102,1989-09-07,37.000000,37.000000
049-0002,81102,1989-09-13,38.000000,38.000000
049-0002,81102,1989-09-19,20.000000,20.000000
049-0002,81102,1989-09-25,31.000000,31.000000
049-0002,81102,1989-10-05,26.000000,26.000000
049-0002,81102,1989-10-06,26.000000,26.000000
049-0002,81102,1989-10-07,27.000000,27.000000
049-0002,81102,1989-10-08,28.000000,28.000000
049-0002,81102,1989-10-09,38.000000,38.000000
049-0002,81102,1989-10-10,34.000000,34.000000
049-0002,81102,1989-10-11,37.000000,37.000000
049-0002,81102,1989-10-12,34.000000,34.000000
049-0002,81102,1989-10-13,42.000000,42.000000
049-0002,81102,1989-10-14,41.000000,41.000000
049-0002,81102,1989-10-15,21.000000,21.000000
049-0002,81102,1989-10-16,31.000000,31.000000
049-0002,81102,1989-10-17,36.000000,36.000000
049-0002,81102,1989-10-18,38.000000,38.000000
049-0002,81102,1989-10-19,35.000000,35.000000
049-0002,81102,1989-10-20,42.000000,42.000000
049-0002,81102,1989-10-21,32.000000,32.000000
049-0002,81102,1989-10-22,11.000000,11.000000
049-0002,81102,1989-10-23,14.000000,14.000000
049-0002,81102,1989-10-24,21.000000,21.000000
049-0002,81102,1989-10-25,12.000000,12.000000
049-0002,81102,1989-10-26,14.000000,14.000000
049-0002,81102,1989-10-27,17.000000,17.000000
049-0002,81102,1989-10-28,10.000000,10.000000
049-0002,81102,1989-10-29,19.000000,19.000000
049-0002,81102,1989-10-30,30.000000,30.000000
049-0002,81102,1989-10-31,26.000000,26.000000
049-0002,81102,1989-11-01,32.000000,32.000000
049-0002,81102,1989-11-02,45.000000,45.000000
049-0002,81102,1989-11-03,46.000000,46.000000
049-0002,81102,1989-11-04,35.000000,35.000000
049-0002,81102,1989-11-05,21.000000,21.000000
049-0002,81102,1989-11-06,21.000000,21.000000
049-0002,81102,1989-11-07,34.000000,34.000000
049-0002,81102,1989-11-08,28.000000,28.000000
049-0002,81102,1989-11-09,42.000000,42.000000
049-0002,81102,1989-11-10,46.000000,46.000000
049-0002,81102,1989-11-11,53.000000,53.000000
049-0002,81102,1989-11-12,25.000000,25.000000
049-0002,81102,1989-11-13,36.000000,36.000000
049-0002,81102,1989-11-14,32.000000,32.000000
049-0002,81102,1989-11-15,36.000000,36.000000
049-0002,81102,1989-11-16,45.000000,45.000000
049-0002,81102,1989-11-17,58.000000,58.000000
049-0002,81102,1989-11-18,65.000000,65.000000
049-0002,81102,1989-11-19,55.000000,55.000000
049-0002,81102,1989-11-20,75.000000,75.000000
049-0002,81102,1989-11-21,85.000000,85.000000
049-0002,81102,1989-11-22,65.000000,65.000000
049-0002,81102,1989-11-23,34.000000,34.000000
049-0002,81102,1989-11-24,14.000000,14.000000
049-0002,81102,1989-11-25,21.000000,21.000000
049-0002,81102,1989-11-27,15.000000,15.000000
049-0002,81102,1989-11-28,37.000000,37.000000
049-0002,81102,1989-11-29,52.000000,52.000000
049-0002,81102,1989-11-30,64.000000,64.000000
049-0002,81102,1989-12-01,81.000000,81.000000
049-0002,81102,1989-12-02,93.000000,93.000000
049-0002,81102,1989-12-03,70.000000,70.000000
049-0002,81102,1989-12-04,76.000000,76.000000
049-0002,81102,1989-12-05,75.000000,75.000000
049-0002,81102,1989-12-06,91.000000,91.000000
049-0002,81102,1989-12-07,39.000000,39.000000
049-0002,81102,1989-12-08,55.000000,55.000000
049-0002,81102,1989-12-09,41.000000,41.000000
049-0002,81102,1989-12-10,13.000000,13.000000
049-0002,81102,1989-12-11,28.000000,28.000000
049-0002,81102,1989-12-12,34.000000,34.000000
049-0002,81102,1989-12-13,42.000000,42.000000
049-0002,81102,1989-12-14,42.000000,42.000000
049-0002,81102,1989-12-15,43.000000,43.000000
049-0002,81102,1989-12-17,33.000000,33.000000
049-0002,81102,1989-12-18,24.000000,24.000000
049-0002,81102,1989-12-19,38.000000,38.000000
049-0002,81102,1989-12-20,49.000000,49.000000
049-0002,81102,1989-12-21,51.000000,51.000000
049-0002,81102,1989-12-22,56.000000,56.000000
049-0002,81102,1989-12-23,58.000000,58.000000
049-0002,81102,1989-12-25,74.000000,74.000000
049-0002,81102,1989-12-26,94.000000,94.000000
049-0002,81102,1989-12-27,120.000000,120.000000
049-0002,81102,1989-12-28,166.000000,166.000000
049-0002,81102,1989-12-29,95.000000,95.000000
049-0002,81102,1989-12-30,50.000000,50.000000
049-0002,81102,1989-12-31,52.000000,52.000000
049-0002,81102,1990-01-01,35.000000,35.000000
049-0002,81102,1990-01-02,25.000000,25.000000
049-0002,81102,1990-01-03,25.000000,25.000000
049-0002,81102,1990-01-04,39.000000,39.000000
049-0002,81102,1990-01-05,48.000000,48.000000
049-0002,81102,1990-01-06,76.000000,76.000000
049-0002,81102,1990-01-07,85.000000,85.000000
049-0002,81102,1990-01-08,31.000000,31.000000
049-0002,81102,1990-01-10,89.000000,89.000000
049-0002,81102,1990-01-11,76.000000,76.000000
049-0002,81102,1990-01-12,66.000000,66.000000
049-0002,81102,1990-01-13,19.000000,19.000000
049-0002,81102,1990-01-14,12.000000,12.000000
049-0002,81102,1990-01-15,16.000000,16.000000
049-0002,81102,1990-01-16,20.000000,20.000000
049-0002,81102,1990-01-17,29.000000,29.000000
049-0002,81102,1990-01-18,32.000000,32.000000
049-0002,81102,1990-01-19,37.000000,37.000000
049-0002,81102,1990-01-20,43.000000,43.000000
049-0002,81102,1990-01-21,45.000000,45.000000
049-0002,81102,1990-01-22,65.000000,65.000000
049-0002,81102,1990-01-23,39.000000,39.000000
049-0002,81102,1990-01-24,19.000000,19.000000
049-0002,81102,1990-01-25,48.000000,48.000000
049-0002,81102,1990-01-26,35.000000,35.000000
049-0002,81102,1990-01-27,15.000000,15.000000
049-0002,81102,1990-01-28,10.000000,10.000000
049-0002,81102,1990-01-30,30.000000,30.000000
049-0002,81102,1990-01-31,18.000000,18.000000
049-0002,81102,1990-02-01,26.000000,26.000000
049-0002,81102,1990-02-02,22.000000,22.000000
049-0002,81102,1990-02-04,34.000000,34.000000
049-0002,81102,1990-02-05,41.000000,41.000000
049-0002,81102,1990-02-06,71.000000,71.000000
049-0002,81102,1990-02-07,9.000000,9.000000
049-0002,81102,1990-02-08,27.000000,27.000000
049-0002,81102,1990-02-09,52.000000,52.000000
049-0002,81102,1990-02-10,90.000000,90.000000
049-0002,81102,1990-02-11,50.000000,50.000000
049-0002,81102,1990-02-12,23.000000,23.000000
049-0002,81102,1990-02-13,11.000000,11.000000
049-0002,81102,1990-02-14,19.000000,19.000000
049-0002,81102,1990-02-15,19.000000,19.000000
049-0002,81102,1990-02-16,27.000000,27.000000
049-0002,81102,1990-02-17,12.000000,12.000000
049-0002,81102,1990-02-18,26.000000,26.000000
049-0002,81102,1990-02-19,40.000000,40.000000
049-0002,81102,1990-02-20,65.000000,65.000000
049-0002,81102,1990-02-21,75.000000,75.000000
049-0002,81102,1990-02-22,84.000000,84.000000
049-0002,81102,1990-02-23,75.000000,75.000000
049-0002,81102,1990-02-24,76.000000,76.000000
049-0002,81102,1990-02-25,69.000000,69.000000
049-0002,81102,1990-02-26,89.000000,89.000000
049-0002,81102,1990-02-27,107.000000,107.000000
049-0002,81102,1990-02-28,79.000000,79.000000
049-0002,81102,1990-03-01,33.000000,33.000000
049-0002,81102,1990-03-02,33.000000,33.000000
049-0002,81102,1990-03-03,21.000000,21.000000
049-0002,81102,1990-03-04,23.000000,23.000000
049-0002,81102,1990-03-05,11.000000,11.000000
049-0002,81102,1990-03-06,12.000000,12.000000
049-0002,81102,1990-03-07,17.000000,17.000000
049-0002,81102,1990-03-08,28.000000,28.000000
049-0002,81102,1990-03-09,22.000000,22.000000
049-0002,81102,1990-03-10,19.000000,19.000000
049-0002,81102,1990-03-11,12.000000,12.000000
049-0002,81102,1990-03-12,24.000000,24.000000
049-0002,81102,1990-03-13,12.000000,12.000000
049-0002,81102,1990-03-14,10.000000,10.000000
049-0002,81102,1990-03-15,12.000000,12.000000
049-0002,81102,1990-03-16,20.000000,20.000000
049-0002,81102,1990-03-17,18.000000,18.000000
049-0002,81102,1990-03-18,25.000000,25.000000
049-0002,81102,1990-03-19,20.000000,20.000000
049-0002,81102,1990-03-20,21.000000,21.000000
049-0002,81102,1990-03-21,22.000000,22.000000
049-0002,81102,1990-03-22,27.000000,27.000000
049-0002,81102,1990-03-23,24.000000,24.000000
049-0002,81102,1990-03-24,20.000000,20.000000
049-0002,81102,1990-03-25,28.000000,28.000000
049-0002,81102,1990-03-26,30.000000,30.000000
049-0002,81102,1990-03-27,25.000000,25.000000
049-0002,81102,1990-03-28,12.000000,12.000000
049-0002,81102,1990-03-29,18.000000,18.000000
049-0002,81102,1990-03-30,30.000000,30.000000
049-0002,81102,1990-03-31,31.000000,31.000000
049-0002,81102,1990-04-02,24.000000,24.000000
049-0002,81102,1990-04-04,17.000000,17.000000
049-0002,81102,1990-04-05,19.000000,19.000000
049-0002,81102,1990-04-06,24.000000,24.000000
049-0002,81102,1990-04-07,15.000000,15.000000
049-0002,81102,1990-04-08,3.000000,3.000000
049-0002,81102,1990-04-09,12.000000,12.000000
049-0002,81102,1990-04-10,21.000000,21.000000
049-0002,81102,1990-04-11,19.000000,19.000000
049-0002,81102,1990-04-12,18.000000,18.000000
049-0002,81102,1990-04-13,22.000000,22.000000
049-0002,81102,1990-04-14,16.000000,16.000000
049-0002,81102,1990-04-15,16.000000,16.000000
049-0002,81102,1990-04-16,19.000000,19.000000
049-0002,81102,1990-04-17,22.000000,22.000000
049-0002,81102,1990-04-18,14.000000,14.000000
049-0002,81102,1990-04-19,18.000000,18.000000
049-0002,81102,1990-04-20,22.000000,22.000000
049-0002,81102,1990-04-21,15.000000,15.000000
049-0002,81102,1990-04-22,13.000000,13.000000
049-0002,81102,1990-04-23,16.000000,16.000000
049-0002,81102,1990-04-24,18.000000,18.000000
049-0002,81102,1990-04-25,18.000000,18.000000
049-0002,81102,1990-04-27,21.000000,21.000000
049-0002,81102,1990-04-28,17.000000,17.000000
049-0002,81102,1990-04-29,7.000000,7.000000
049-0002,81102,1990-04-30,12.000000,12.000000
049-0002,81102,1990-05-01,16.000000,16.000000
049-0002,81102,1990-05-02,21.000000,21.000000
049-0002,81102,1990-05-03,24.000000,24.000000
049-0002,81102,1990-05-04,21.000000,21.000000
049-0002,81102,1990-05-05,24.000000,24.000000
049-0002,81102,1990-05-06,16.000000,16.000000
049-0002,81102,1990-05-07,38.000000,38.000000
049-0002,81102,1990-05-08,20.000000,20.000000
049-0002,81102,1990-05-09,17.000000,17.000000
049-0002,81102,1990-05-10,25.000000,25.000000
049-0002,81102,1990-05-11,32.000000,32.000000
049-0002,81102,1990-05-12,11.000000,11.000000
049-0002,81102,1990-05-13,18.000000,18.000000
049-0002,81102,1990-05-14,24.000000,24.000000
049-0002,81102,1990-05-15,14.000000,14.000000
049-0002,81102,1990-05-16,15.000000,15.000000
049-0002,81102,1990-05-17,24.000000,24.000000
049-0002,81102,1990-05-18,25.000000,25.000000
049-0002,81102,1990-05-19,29.000000,29.000000
049-0002,81102,1990-05-20,13.000000,13.000000
049-0002,81102,1990-05-21,29.000000,29.000000
049-0002,81102,1990-05-22,28.000000,28.000000
049-0002,81102,1990-05-23,28.000000,28.000000
049-0002,81102,1990-05-24,27.000000,27.000000
049-0002,81102,1990-05-25,17.000000,17.000000
049-0002,81102,1990-05-26,21.000000,21.000000
049-0002,81102,1990-05-27,18.000000,18.000000
049-0002,81102,1990-05-28,14.000000,14.000000
049-0002,81102,1990-05-29,11.000000,11.000000
049-0002,81102,1990-05-30,8.000000,8.000000
049-0002,81102,1990-05-31,20.000000,20.000000
049-0002,81102,1990-06-01,8.000000,8.000000
049-0002,81102,1990-06-02,10.000000,10.000000
049-0002,81102,1990-06-03,11.000000,11.000000
049-0002,81102,1990-06-04,25.000000,25.000000
049-0002,81102,1990-06-06,29.000000,29.000000
049-0002,81102,1990-06-07,27.000000,27.000000
049-0002,81102,1990-06-08,33.000000,33.000000
049-0002,81102,1990-06-09,34.000000,34.000000
049-0002,81102,1990-06-10,20.000000,20.000000
049-0002,81102,1990-06-11,10.000000,10.000000
049-0002,81102,1990-06-12,18.000000,18.000000
049-0002,81102,1990-06-13,18.000000,18.000000
049-0002,81102,1990-06-14,30.000000,30.000000
049-0002,81102,1990-06-15,15.000000,15.000000
049-0002,81102,1990-06-16,7.000000,7.000000
049-0002,81102,1990-06-17,43.000000,43.000000
049-0002,81102,1990-06-19,25.000000,25.000000
049-0002,81102,1990-06-20,23.000000,23.000000
049-0002,81102,1990-06-21,25.000000,25.000000
049-0002,81102,1990-06-22,31.000000,31.000000
049-0002,81102,1990-06-23,25.000000,25.000000
049-0002,81102,1990-06-24,31.000000,31.000000
049-0002,81102,1990-06-25,29.000000,29.000000
049-0002,81102,1990-06-26,33.000000,33.000000
049-0002,81102,1990-06-27,32.000000,32.000000
049-0002,81102,1990-06-28,34.000000,34.000000
049-0002,81102,1990-06-29,33.000000,33.000000
049-0002,81102,1990-06-30,36.000000,36.000000
049-0002,81102,1990-07-02,39.000000,39.000000
049-0002,81102,1990-07-03,48.000000,48.000000
049-0002,81102,1990-07-04,42.000000,42.000000
049-0002,81102,1990-07-05,34.000000,34.000000
049-0002,81102,1990-07-06,28.000000,28.000000
049-0002,81102,1990-07-07,29.000000,29.000000
049-0002,81102,1990-07-08,21.000000,21.000000
049-0002,81102,1990-07-09,21.000000,21.000000
049-0002,81102,1990-07-10,29.000000,29.000000
049-0002,81102,1990-07-11,31.000000,31.000000
049-0002,81102,1990-07-12,31.000000,31.000000
049-0002,81102,1990-07-13,35.000000,35.000000
049-0002,81102,1990-07-15,23.000000,23.000000
049-0002,81102,1990-07-16,32.000000,32.000000
049-0002,81102,1990-07-17,37.000000,37.000000
049-0002,81102,1990-07-18,52.000000,52.000000
049-0002,81102,1990-07-19,33.000000,33.000000
049-0002,81102,1990-07-20,28.000000,28.000000
049-0002,81102,1990-07-21,29.000000,29.000000
049-0002,81102,1990-07-22,29.000000,29.000000
049-0002,81102,1990-07-23,29.000000,29.000000
049-0002,81102,1990-07-24,27.000000,27.000000
049-0002,81102,1990-07-25,36.000000,36.000000
049-0002,81102,1990-07-26,47.000000,47.000000
049-0002,81102,1990-07-27,33.000000,33.000000
049-0002,81102,1990-07-28,33.000000,33.000000
049-0002,81102,1990-07-29,28.000000,28.000000
049-0002,81102,1990-07-30,39.000000,39.000000
049-0002,81102,1990-07-31,54.000000,54.000000
049-0002,81102,1990-08-01,56.000000,56.000000
049-0002,81102,1990-08-02,34.000000,34.000000
049-0002,81102,1990-08-03,61.000000,61.000000
049-0002,81102,1990-08-04,27.000000,27.000000
049-0002,81102,1990-08-05,27.000000,27.000000
049-0002,81102,1990-08-06,46.000000,46.000000
049-0002,81102,1990-08-07,46.000000,46.000000
049-0002,81102,1990-08-08,39.000000,39.000000
049-0002,81102,1990-08-09,45.000000,45.000000
049-0002,81102,1990-08-10,39.000000,39.000000
049-0002,81102,1990-08-12,36.000000,36.000000
049-0002,81102,1990-08-13,42.000000,42.000000
049-0002,81102,1990-08-14,31.000000,31.000000
049-0002,81102,1990-08-15,22.000000,22.000000
049-0002,81102,1990-08-17,28.000000,28.000000
049-0002,81102,1990-08-18,21.000000,21.000000
049-0002,81102,1990-08-19,19.000000,19.000000
049-0002,81102,1990-08-20,19.000000,19.000000
049-0002,81102,1990-08-22,27.000000,27.000000
049-0002,81102,1990-08-23,31.000000,31.000000
049-0002,81102,1990-08-24,35.000000,35.000000
049-0002,81102,1990-08-25,25.000000,25.000000
049-0002,81102,1990-08-26,17.000000,17.000000
049-0002,81102,1990-08-27,26.000000,26.000000
049-0002,81102,1990-08-28,34.000000,34.000000
049-0002,81102,1990-08-29,39.000000,39.000000
049-0002,81102,1990-08-30,32.000000,32.000000
049-0002,81102,1990-08-31,35.000000,35.000000
049-0002,81102,1990-09-01,30.000000,30.000000
049-0002,81102,1990-09-02,15.000000,15.000000
049-0002,81102,1990-09-03,18.000000,18.000000
049-0002,81102,1990-09-04,19.000000,19.000000
049-0002,81102,1990-09-05,18.000000,18.000000
049-0002,81102,1990-09-06,30.000000,30.000000
049-0002,81102,1990-09-07,34.000000,34.000000
049-0002,81102,1990-09-08,35.000000,35.000000
049-0002,81102,1990-09-09,21.000000,21.000000
049-0002,81102,1990-09-10,34.000000,34.000000
049-0002,81102,1990-09-11,31.000000,31.000000
049-0002,81102,1990-09-12,39.000000,39.000000
049-0002,81102,1990-09-13,40.000000,40.000000
049-0002,81102,1990-09-14,43.000000,43.000000
049-0002,81102,1990-09-15,34.000000,34.000000
049-0002,81102,1990-09-16,22.000000,22.000000
049-0002,81102,1990-09-17,29.000000,29.000000
049-0002,81102,1990-09-18,25.000000,25.000000
049-0002,81102,1990-09-19,18.000000,18.000000
049-0002,81102,1990-09-20,29.000000,29.000000
049-0002,81102,1990-09-21,31.000000,31.000000
